Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
201900006694,16,10,2019,10:30:00,1,21,21564,1,2,1,3,D996,"47,1229470","5,0991390",201900006694,138 293 919,B01,2,1,0,2,1,1,5,NULL,201900006694,138 293 919,B01,1,1,3,1,1958,5,2,-1,-1,0,0,-1,201900006694,3,996,NULL,NULL,2,2,0,1,115,400,1,NULL,NULL,1,5,1,80
201900006694,16,10,2019,10:30:00,1,21,21564,1,2,1,3,D996,"47,1229470","5,0991390",201900006694,138 293 919,B01,2,1,0,2,1,1,5,NULL,201900006694,138 293 920,A01,1,1,1,2,1998,5,1,-1,-1,0,0,-1,201900006694,3,996,NULL,NULL,2,2,0,1,115,400,1,NULL,NULL,1,5,1,80
201900006704,28,6,2019,11:20:00,1,44,44103,2,6,1,3,"Route de la Croix Chevalier/rue Jules Verne","47,3301670"," -2,1347060",201900006704,138 293 905,B01,3,1,0,2,2,1,5,NULL,201900006704,138 293 904,A01,1,1,1,2,1964,5,1,-1,-1,0,0,-1,201900006704,4,NULL,0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900006704,28,6,2019,11:20:00,1,44,44103,2,6,1,3,"Route de la Croix Chevalier/rue Jules Verne","47,3301670"," -2,1347060",201900006704,138 293 905,B01,3,1,0,2,2,1,5,NULL,201900006704,138 293 905,B01,1,1,3,2,1948,5,0,-1,-1,0,0,-1,201900006704,4,NULL,0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900006770,9,6,2019,11:00:00,1,72,72277,1,3,1,3,"intersection D7 / D80","48,1498180","0,5066030",201900006770,138 293 779,A01,1,1,0,2,8,1,0,NULL,201900006770,138 293 778,B01,1,1,1,1,1999,5,1,-1,-1,0,0,-1,201900006770,3,80,NULL,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,80
201900006770,9,6,2019,11:00:00,1,72,72277,1,3,1,3,"intersection D7 / D80","48,1498180","0,5066030",201900006770,138 293 779,A01,1,1,0,2,8,1,0,NULL,201900006770,138 293 779,A01,1,1,3,1,1936,5,8,-1,-1,0,0,-1,201900006770,3,80,NULL,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,80
201900006781,4,5,2019,12:35:00,1,6,06112,2,9,2,3,"route de nice","43,6739691","7,0047599",201900006781,138 293 752,B01,2,1,0,2,1,5,6,NULL,201900006781,138 293 751,A01,1,1,1,1,1955,3,1,-1,-1,0,0,-1,201900006781,3,2085,NULL,D,-1,4,0,1,8,8,1,NULL,NULL,1,0,1,50
201900006781,4,5,2019,12:35:00,1,6,06112,2,9,2,3,"route de nice","43,6739691","7,0047599",201900006781,138 293 752,B01,2,1,0,2,1,5,6,NULL,201900006781,138 293 752,B01,1,1,3,1,1972,5,2,-1,-1,0,0,-1,201900006781,3,2085,NULL,D,-1,4,0,1,8,8,1,NULL,NULL,1,0,1,50
201900006799,19,6,2019,17:30:00,1,90,90042,2,8,1,1,"Bas Evette","47,6824810","6,8028770",201900006799,138 293 715,B01,0,1,0,4,8,0,5,NULL,201900006799,138 293 715,B01,1,1,2,1,1948,5,0,-1,-1,0,0,-1,201900006799,3,24,0,D,2,2,0,1,435,719,1,NULL,NULL,1,4,8,50
201900006799,19,6,2019,17:30:00,1,90,90042,2,8,1,1,"Bas Evette","47,6824810","6,8028770",201900006799,138 293 715,B01,0,1,0,4,8,0,5,NULL,201900006799,138 293 716,A01,1,1,1,1,1981,4,0,-1,-1,0,0,-1,201900006799,3,24,0,D,2,2,0,1,435,719,1,NULL,NULL,1,4,8,50
201900006853,6,6,2019,08:45:00,1,16,16282,1,1,1,6,"Le Grand Taillis","45,8115000","0,3139000",201900006853,138 293 626,A01,2,1,13,0,7,14,5,NULL,201900006853,138 293 626,A01,1,1,3,1,1952,5,2,-1,-1,0,0,-1,201900006853,3,6,0,NULL,2,2,0,2,29,725,1,0,5.6,1,0,1,80
201900006863,12,6,2019,23:00:00,3,53,53103,1,1,1,2,"La Biochere","48,1118500"," -0,9077760",201900006863,138 293 611,B01,2,1,0,2,4,1,5,NULL,201900006863,138 293 611,B01,1,1,3,1,2003,5,0,-1,-1,0,0,-1,201900006863,3,576,0,D,2,2,0,1,7,400,1,NULL,NULL,1,0,1,80
201900006863,12,6,2019,23:00:00,3,53,53103,1,1,1,2,"La Biochere","48,1118500"," -0,9077760",201900006863,138 293 611,B01,2,1,0,2,4,1,5,NULL,201900006863,138 293 612,A01,1,1,1,2,2000,1,8,-1,-1,0,0,-1,201900006863,3,576,0,D,2,2,0,1,7,400,1,NULL,NULL,1,0,1,80
201900006904,19,6,2019,11:00:00,1,85,85047,2,6,1,3,"Rue Carnot","46,8510400"," -1,8896800",201900006904,138 293 545,B01,3,1,0,2,8,1,5,NULL,201900006904,138 293 545,B01,1,1,3,2,1959,5,0,-1,-1,0,0,-1,201900006904,4,NULL,NULL,NULL,-1,1,0,1,(1),(1),2,NULL,NULL,1,5,1,50
201900006904,19,6,2019,11:00:00,1,85,85047,2,6,1,3,"Rue Carnot","46,8510400"," -1,8896800",201900006904,138 293 545,B01,3,1,0,2,8,1,5,NULL,201900006904,138 293 546,A01,1,1,1,2,1947,5,1,-1,-1,0,0,-1,201900006904,4,NULL,NULL,NULL,-1,1,0,1,(1),(1),2,NULL,NULL,1,5,1,50
201900006922,4,8,2019,10:40:00,1,67,67526,1,3,1,3,"RD206 PK7","48,4029070","7,5662820",201900006922,138 293 519,B01,0,1,0,2,8,15,5,NULL,201900006922,138 293 517,A01,1,1,1,1,1969,1,8,-1,-1,0,0,-1,201900006922,3,206,NULL,NULL,2,2,0,1,7,(1),1,NULL,NULL,1,0,1,80
201900006922,4,8,2019,10:40:00,1,67,67526,1,3,1,3,"RD206 PK7","48,4029070","7,5662820",201900006922,138 293 519,B01,0,1,0,2,8,15,5,NULL,201900006922,138 293 519,B01,1,1,3,1,1940,5,8,-1,-1,0,0,-1,201900006922,3,206,NULL,NULL,2,2,0,1,7,(1),1,NULL,NULL,1,0,1,80
201900006935,3,6,2019,08:30:00,1,28,28227,2,6,2,2,"Avenue du Général de Gaulle","48,5862670","1,5870990",201900006935,138 293 491,B01,1,1,0,2,7,17,5,NULL,201900006935,138 293 491,B01,1,1,4,1,1934,5,2,-1,-1,0,0,-1,201900006935,3,18,NULL,NULL,2,2,0,1,0,0,2,NULL,NULL,1,5,1,50
201900006935,3,6,2019,08:30:00,1,28,28227,2,6,2,2,"Avenue du Général de Gaulle","48,5862670","1,5870990",201900006935,138 293 491,B01,1,1,0,2,7,17,5,NULL,201900006935,138 293 492,A01,1,1,1,1,1964,1,1,-1,-1,0,0,-1,201900006935,3,18,NULL,NULL,2,2,0,1,0,0,2,NULL,NULL,1,5,1,50
201900006952,16,6,2019,10:50:00,1,87,87154,1,1,1,3,D941,"45,8849300","0,8264120",201900006952,138 293 465,B01,2,1,0,2,1,1,6,NULL,201900006952,138 293 464,A01,1,1,1,2,1999,5,1,-1,-1,0,0,-1,201900006952,3,941,0,NULL,2,2,0,2,71,973,1,NULL,NULL,1,0,1,70
201900006952,16,6,2019,10:50:00,1,87,87154,1,1,1,3,D941,"45,8849300","0,8264120",201900006952,138 293 465,B01,2,1,0,2,1,1,6,NULL,201900006952,138 293 465,B01,1,1,3,1,1947,5,2,-1,-1,0,0,-1,201900006952,3,941,0,NULL,2,2,0,2,71,973,1,NULL,NULL,1,0,1,70
201900006956,11,8,2019,13:00:00,1,974,97416,1,9,1,1,"RIFOSTA (CHEMIN)"," -21,3434000","55,4867000",201900006956,138 293 456,A01,1,1,0,2,6,5,6,NULL,201900006956,138 293 455,B01,1,1,1,1,1986,9,1,8,-1,-1," -1",-1,201900006956,4,"RIFOSTA (CHEMIN)",0,NULL,1,1,0,2,14,0,1,NULL,NULL,1,9,1,50
201900006956,11,8,2019,13:00:00,1,974,97416,1,9,1,1,"RIFOSTA (CHEMIN)"," -21,3434000","55,4867000",201900006956,138 293 456,A01,1,1,0,2,6,5,6,NULL,201900006956,138 293 456,A01,1,1,4,1,2012,9,8,0,-1,-1," -1",-1,201900006956,4,"RIFOSTA (CHEMIN)",0,NULL,1,1,0,2,14,0,1,NULL,NULL,1,9,1,50
201900006960,10,8,2019,17:45:00,1,95,95063,2,2,1,1,"AV GABRIEL PERI","48,9342207","2,2091651",201900006960,138 293 449,B01,2,1,0,2,1,15,0,NULL,201900006960,138 293 448,A01,1,1,1,2,1983,5,1,0,-1,-1,0,-1,201900006960,3,392,0,NULL,2,2,0,1,2,50,1,NULL,NULL,1,0,1,50
201900006960,10,8,2019,17:45:00,1,95,95063,2,2,1,1,"AV GABRIEL PERI","48,9342207","2,2091651",201900006960,138 293 449,B01,2,1,0,2,1,15,0,NULL,201900006960,138 293 449,B01,2,2,3,1,2006,5,8,0,-1,-1,0,-1,201900006960,3,392,0,NULL,2,2,0,1,2,50,1,NULL,NULL,1,0,1,50
201900006960,10,8,2019,17:45:00,1,95,95063,2,2,1,1,"AV GABRIEL PERI","48,9342207","2,2091651",201900006960,138 293 449,B01,2,1,0,2,1,15,0,NULL,201900006960,138 293 449,B01,1,1,3,1,2005,5,8,0,-1,-1,0,-1,201900006960,3,392,0,NULL,2,2,0,1,2,50,1,NULL,NULL,1,0,1,50
201900006983,11,8,2019,16:15:00,1,75,75119,2,1,1,3,"RUE REBEVAL","48,8741190","2,3762940",201900006983,138 293 406,B01,2,1,0,2,1,19,5,NULL,201900006983,138 293 405,A01,1,1,1,1,1994,1,1,0,-1,0,0,-1,201900006983,4,"RUE REBEVAL",0,NULL,1,3,0,2,0,0,1,NULL,NULL,1,0,1,50
201900006983,11,8,2019,16:15:00,1,75,75119,2,1,1,3,"RUE REBEVAL","48,8741190","2,3762940",201900006983,138 293 406,B01,2,1,0,2,1,19,5,NULL,201900006983,138 293 406,B01,1,1,4,1,2013,5,2,0,-1,0,0,-1,201900006983,4,"RUE REBEVAL",0,NULL,1,3,0,2,0,0,1,NULL,NULL,1,0,1,50
201900006987,11,8,2019,22:50:00,5,75,75101,2,1,1,1,"ALLEE ANDRE BRETON","48,8623180","2,3455450",201900006987,138 293 398,B01,2,1,0,2,1,1,5,NULL,201900006987,138 293 397,A01,1,1,1,1,1996,0,2,0,-1,0,0,-1,201900006987,4,"ALLEE ANDRE BRETON",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,6,6,15
201900006987,11,8,2019,22:50:00,5,75,75101,2,1,1,1,"ALLEE ANDRE BRETON","48,8623180","2,3455450",201900006987,138 293 398,B01,2,1,0,2,1,1,5,NULL,201900006987,138 293 398,B01,1,1,4,2,1990,5,2,0,-1,0,0,-1,201900006987,4,"ALLEE ANDRE BRETON",0,NULL,2,2,0,1,0,0,1,NULL,NULL,1,6,6,15
201900007010,10,8,2019,11:30:00,1,31,31470,2,1,1,6,Village,"42,8066660","0,5484170",201900007010,138 293 356,A01,0,1,6,0,1,1,5,NULL,201900007010,138 293 356,A01,1,1,3,1,2012,5,2,-1,-1,0,0,-1,201900007010,4,NULL,NULL,NULL,2,2,0,3,(1),(1),2,NULL,NULL,1,0,1,50
201900007020,11,8,2019,16:10:00,1,40,40282,2,6,1,3,"Rue du Castallet","43,7536080"," -0,5707110",201900007020,138 293 339,B01,0,1,0,2,8,16,5,NULL,201900007020,138 293 339,B01,1,1,3,1,1973,5,0,-1,-1,0,0,-1,201900007020,4,NULL,0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,9,1,50
201900007020,11,8,2019,16:10:00,1,40,40282,2,6,1,3,"Rue du Castallet","43,7536080"," -0,5707110",201900007020,138 293 339,B01,0,1,0,2,8,16,5,NULL,201900007020,138 293 340,A01,1,1,1,2,1946,5,1,-1,-1,0,0,-1,201900007020,4,NULL,0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,9,1,50
201900007021,11,8,2019,10:25:00,1,4,04132,1,3,1,1,"RD 51 / RD 401","44,0102750","5,6163640",201900007021,138 293 337,B01,1,1,0,2,1,1,5,NULL,201900007021,138 293 337,B01,1,1,3,1,1965,5,2,-1,-1,0,0,-1,201900007021,3,401,0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,80
201900007021,11,8,2019,10:25:00,1,4,04132,1,3,1,1,"RD 51 / RD 401","44,0102750","5,6163640",201900007021,138 293 337,B01,1,1,0,2,1,1,5,NULL,201900007021,138 293 338,A01,1,1,1,1,1984,9,1,-1,-1,0,0,-1,201900007021,3,401,0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,80
201900007031,11,8,2019,16:05:00,1,38,38005,1,1,1,7,D526,"45,2081000","6,0448700",201900007031,138 293 320,A01,2,1,14,0,0,1,5,NULL,201900007031,138 293 320,A01,1,1,3,1,2000,5,2,-1,-1,0,0,-1,201900007031,3,526,NULL,NULL,2,2,0,2,83,200,2,NULL,NULL,1,0,1,80
201900007036,10,8,2019,18:00:00,1,5,05134,2,4,7,3,D38,"44,6508540","6,5796360",201900007036,138 293 309,A01,2,1,0,2,1,0,5,NULL,201900007036,138 293 308,B01,1,1,1,1,1976,1,8,-1,-1,0,0,-1,201900007036,3,38,0,NULL,2,2,0,2,0,137,3,NULL,NULL,1,0,1,50
201900007036,10,8,2019,18:00:00,1,5,05134,2,4,7,3,D38,"44,6508540","6,5796360",201900007036,138 293 309,A01,2,1,0,2,1,0,5,NULL,201900007036,138 293 309,A01,1,1,4,1,1978,5,8,-1,-1,0,0,-1,201900007036,3,38,0,NULL,2,2,0,2,0,137,3,NULL,NULL,1,0,1,50
201900007043,12,8,2019,10:10:00,1,17,17283,1,1,1,2,"RD 732","45,5766810"," -0,5304990",201900007043,138 293 299,B01,1,1,0,2,4,2,5,NULL,201900007043,138 293 299,B01,1,1,2,1,1959,5,2,-1,-1,0,0,-1,201900007043,3,732,NULL,NULL,2,2,0,2,15,200,1,NULL,NULL,1,0,1,80
201900007043,12,8,2019,10:10:00,1,17,17283,1,1,1,2,"RD 732","45,5766810"," -0,5304990",201900007043,138 293 299,B01,1,1,0,2,4,2,5,NULL,201900007043,138 293 300,A01,1,1,1,1,1976,1,1,-1,-1,0,0,-1,201900007043,3,732,NULL,NULL,2,2,0,2,15,200,1,NULL,NULL,1,0,1,80
201900007045,11,8,2019,17:00:00,1,44,44176,2,3,1,1,"Rue Laennec","47,3529810"," -2,1836760",201900007045,138 293 296,B01,3,1,0,2,1,16,5,NULL,201900007045,138 293 295,A01,1,1,1,1,1931,5,1,-1,-1,0,0,-1,201900007045,4,NULL,0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900007045,11,8,2019,17:00:00,1,44,44176,2,3,1,1,"Rue Laennec","47,3529810"," -2,1836760",201900007045,138 293 296,B01,3,1,0,2,1,16,5,NULL,201900007045,138 293 296,B01,1,1,3,2,2005,5,0,-1,-1,0,0,-1,201900007045,4,NULL,0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900007046,10,8,2019,14:00:00,1,22,22143,2,1,1,7,"Lotissement la Vallée des Lys","48,6010585"," -2,2856938",201900007046,138 293 294,A01,3,1,13,0,0,0,5,NULL,201900007046,138 293 294,A01,1,1,3,1,1955,5,0,-1,-1,0,0,-1,201900007046,9,NULL,NULL,NULL,-1,2,0,1,(1),(1),1,NULL,NULL,1,0,5,50
201900007061,18,6,2019,07:40:00,1,72,72181,2,1,1,3,"PADERBORN (AV) N° IMP 5 ET plus","48,0097200","0,2013400",201900007061,138 293 269,B01,2,1,0,2,7,1,5,NULL,201900007061,138 293 268,A01,1,1,1,2,1975,0,1,0,-1,0,0,-1,201900007061,4,"PADERBORN (AV) N° IMP 5 ET plus",0,NULL,3,5,2,2,0,0,1,NULL,NULL,1,4,2,30
201900007061,18,6,2019,07:40:00,1,72,72181,2,1,1,3,"PADERBORN (AV) N° IMP 5 ET plus","48,0097200","0,2013400",201900007061,138 293 269,B01,2,1,0,2,7,1,5,NULL,201900007061,138 293 269,B01,1,1,4,1,1986,0,8,0,-1,0,0,-1,201900007061,4,"PADERBORN (AV) N° IMP 5 ET plus",0,NULL,3,5,2,2,0,0,1,NULL,NULL,1,4,2,30
201900007087,7,8,2019,09:30:00,1,974,97416,1,1,1,7,"D28 LIGNE DES BAMBOUS"," -21,3022300","55,4935900",201900007087,138 293 222,A01,2,1,0,0,0,26,5,NULL,201900007087,138 293 222,A01,2,2,4,1,2011,0,8,0,-1,-1," -1",-1,201900007087,3,28,0,NULL,2,2,0,2,5,0,1,NULL,NULL,1,0,1,50
201900007087,7,8,2019,09:30:00,1,974,97416,1,1,1,7,"D28 LIGNE DES BAMBOUS"," -21,3022300","55,4935900",201900007087,138 293 222,A01,2,1,0,0,0,26,5,NULL,201900007087,138 293 222,A01,2,1,4,1,2006,0,8,0,-1,-1,0,-1,201900007087,3,28,0,NULL,2,2,0,2,5,0,1,NULL,NULL,1,0,1,50
201900007094,9,8,2019,13:10:00,1,973,97302,2,1,1,3,"FELIX EBOUE(ROCADE)","4,9281041"," -52,3177528",201900007094,138 293 211,A01,2,1,0,2,0,19,0,NULL,201900007094,138 293 211,A01,1,1,4,1,1983,9,8,0,-1,-1," -1",-1,201900007094,3,18,0,NULL,2,2,0,1,1,500,1,NULL,NULL,1,9,1,70
201900007094,9,8,2019,13:10:00,1,973,97302,2,1,1,3,"FELIX EBOUE(ROCADE)","4,9281041"," -52,3177528",201900007094,138 293 211,A01,2,1,0,2,0,19,0,NULL,201900007094,138 293 212,B01,1,1,1,1,1949,0,1,0,-1,-1," -1",-1,201900007094,3,18,0,NULL,2,2,0,1,1,500,1,NULL,NULL,1,9,1,70
201900007097,9,8,2019,11:00:00,1,973,97302,2,9,1,3,"MANDELA  (BOULEVARD)","4,9404232"," -52,3267543",201900007097,138 293 206,B01,1,1,0,2,0,0,0,NULL,201900007097,138 293 205,A01,1,1,1,1,1930,0,1,8,-1,-1,0,-1,201900007097,4,"MANDELA  (BOULEVARD)",0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900007097,9,8,2019,11:00:00,1,973,97302,2,9,1,3,"MANDELA  (BOULEVARD)","4,9404232"," -52,3267543",201900007097,138 293 206,B01,1,1,0,2,0,0,0,NULL,201900007097,138 293 206,B01,1,1,4,1,1985,0,0,-1,-1,-1,0,-1,201900007097,4,"MANDELA  (BOULEVARD)",0,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900007101,9,8,2019,11:25:00,1,69,69387,2,3,1,3,"YVES FARGES                         (BD)","45,7403400","4,8317600",201900007101,138 293 198,B01,1,1,0,2,1,19,5,NULL,201900007101,138 293 197,A01,1,1,1,1,1944,5,1,0,-1,-1," -1",-1,201900007101,7,"YVES FARGES                         (BD)",0,NULL,2,3,1,1,0,0,1,NULL,NULL,2,0,1,50
201900007101,9,8,2019,11:25:00,1,69,69387,2,3,1,3,"YVES FARGES                         (BD)","45,7403400","4,8317600",201900007101,138 293 198,B01,1,1,0,2,1,19,5,NULL,201900007101,138 293 198,B01,1,1,4,2,1955,9,8,0,-1,-1,0,-1,201900007101,7,"YVES FARGES                         (BD)",0,NULL,2,3,1,1,0,0,1,NULL,NULL,2,0,1,50
201900007111,8,8,2019,17:10:00,1,69,69382,2,2,1,3,"VERDUN PERRACHE                     (VO)","45,7484300","4,8286800",201900007111,138 293 178,B01,2,1,0,2,8,26,5,NULL,201900007111,138 293 177,Z01,1,1,1,1,1996,0,1,0,-1,0,0,-1,201900007111,4,"VERDUN PERRACHE                     (VO)",0,NULL,-1,2,1,1,0,1,1,NULL,NULL,1,0,1,50
201900007111,8,8,2019,17:10:00,1,69,69382,2,2,1,3,"VERDUN PERRACHE                     (VO)","45,7484300","4,8286800",201900007111,138 293 178,B01,2,1,0,2,8,26,5,NULL,201900007111,138 293 178,B01,1,1,4,1,1974,5,8,0,-1,0,0,-1,201900007111,4,"VERDUN PERRACHE                     (VO)",0,NULL,-1,2,1,1,0,1,1,NULL,NULL,1,0,1,50
201900007146,25,11,2019,19:30:00,2,974,97408,2,9,1,1,"Avenue Raymond Verges"," -20,9333640","55,3327960",201900007146,138 293 120,B01,3,1,0,2,1,1,5,NULL,201900007146,138 293 120,B01,1,1,4,1,2004,5,0,-1,-1,0,0,-1,201900007146,4,NULL,NULL,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900007146,25,11,2019,19:30:00,2,974,97408,2,9,1,1,"Avenue Raymond Verges"," -20,9333640","55,3327960",201900007146,138 293 120,B01,3,1,0,2,1,1,5,NULL,201900007146,138 293 121,A01,1,1,1,1,1983,5,1,-1,-1,0,0,-1,201900007146,4,NULL,NULL,NULL,2,2,0,1,(1),(1),1,NULL,NULL,1,0,1,50
201900007159,25,11,2019,18:15:00,5,33,33273,2,3,8,3,"20 Avenue de Nauplie","44,8450440"," -0,7949300",201900007159,138 293 099,A01,2,1,0,2,1,1,5,NULL,201900007159,138 293 098,B01,1,1,1,1,1995,1,1,-1,-1,0,0,-1,201900007159,4,"Avenue de Nauplie",NULL,NULL,2,2,0,1,(1),(1),1,NULL,NULL,2,0,1,50
201900007159,25,11,2019,18:15:00,5,33,33273,2,3,8,3,"20 Avenue de Nauplie","44,8450440"," -0,7949300",201900007159,138 293 099,A01,2,1,0,2,1,1,5,NULL,201900007159,138 293 099,A01,1,1,3,1,2004,5,0,-1,-1,0,0,-1,201900007159,4,"Avenue de Nauplie",NULL,NULL,2,2,0,1,(1),(1),1,NULL,NULL,2,0,1,50
201900007195,24,11,2019,17:16:00,2,37,37261,2,1,1,6,"HUGO (RUE VICTOR)","47,3854888","0,6697764",201900007195,138 293 010,A01,1,1,14,0,2,1,5,NULL,201900007195,138 293 010,A01,1,1,4,2,1973,5,8,0,-1,-1,0,-1,201900007195,4,"HUGO (RUE VICTOR)",0,NULL,1,1,0,1,0,0,1,NULL,NULL,1,0,1,50
201900007205,24,11,2019,14:45:00,1,75,75116,2,1,1,2,"ROUTE DE LA SEINE A LA BUTTE MORTEMART","48,8517710","2,2329500",201900007205,138 292 994,B01,1,1,0,2,4,2,5,NULL,201900007205,138 292 993,A01,1,1,4,1,1943,5,2,8,-1,0,0,-1,201900007205,4,"ROUTE DE LA SEINE A LA BUTTE MORTEMART",0,NULL,2,2,0,1,0,0,3,NULL,NULL,1,0,1,50
201900007205,24,11,2019,14:45:00,1,75,75116,2,1,1,2,"ROUTE DE LA SEINE A LA BUTTE MORTEMART","48,8517710","2,2329500",201900007205,138 292 993,A01,1,1,0,2,1,2,5,NULL,201900007205,138 292 993,A01,1,1,4,1,1943,5,2,8,-1,0,0,-1,201900007205,4,"ROUTE DE LA SEINE A LA BUTTE MORTEMART",0,NULL,2,2,0,1,0,0,3,NULL,NULL,1,0,1,50
201900007205,24,11,2019,14:45:00,1,75,75116,2,1,1,2,"ROUTE DE LA SEINE A LA BUTTE MORTEMART","48,8517710","2,2329500",201900007205,138 292 994,B01,1,1,0,2,4,2,5,NULL,201900007205,138 292 994,B01,1,1,1,1,1961,5,2,8,-1,0,0,-1,201900007205,4,"ROUTE DE LA SEINE A LA BUTTE MORTEMART",0,NULL,2,2,0,1,0,0,3,NULL,NULL,1,0,1,50
201900007205,24,11,2019,14:45:00,1,75,75116,2,1,1,2,"ROUTE DE LA SEINE A LA BUTTE MORTEMART","48,8517710","2,2329500",201900007205,138 292 993,A01,1,1,0,2,1,2,5,NULL,201900007205,138 292 994,B01,1,1,1,1,1961,5,2,8,-1,0,0,-1,201900007205,4,"ROUTE DE LA SEINE A LA BUTTE MORTEMART",0,NULL,2,2,0,1,0,0,3,NULL,NULL,1,0,1,50
201900007213,23,11,2019,21:15:00,5,75,75102,2,3,1,3,"RUE DE CLERY","48,8689464","2,3494693",201900007213,138 292 983,A01,1,1,0,2,1,1,5,NULL,201900007213,138 292 983,A01,1,1,4,1,1994,4,8,2,-1,0,0,-1,201900007213,4,"RUE DE CLERY",0,NULL,2,2,1,3,0,0,1,NULL,NULL,1,0,5,30
201900007250,25,11,2019,05:35:00,5,77,77088,2,1,1,2,"D152-50 Avenue de Fontainebleau","48,3209741","2,5768902",201900007250,138 292 911,A01,1,1,0,0,4,0,5,NULL,201900007250,138 292 911,A01,1,1,3,1,2000,1,4,9,-1,0,0,-1,201900007250,3,152,0,NULL,2,2,0,1,47,685,1,NULL,NULL,2,9,1,50
201900007250,25,11,2019,05:35:00,5,77,77088,2,1,1,2,"D152-50 Avenue de Fontainebleau","48,3209741","2,5768902",201900007250,138 292 911,A01,1,1,0,0,4,0,5,NULL,201900007250,138 292 912,B01,1,1,1,1,1990,1,8,-1,-1,0,0,-1,201900007250,3,152,0,NULL,2,2,0,1,47,685,1,NULL,NULL,2,9,1,50
201900007269,23,11,2019,12:35:00,1,50,50294,2,1,1,3,"Le Haut de Tabarin","49,5946600"," -1,6573350",201900007269,138 292 878,B01,1,1,0,2,3,15,5,NULL,201900007269,138 292 877,A01,1,1,1,1,2000,5,0,-1,-1,0,0,-1,201900007269,3,900,NULL,NULL,2,2,0,1,82,120,1,NULL,NULL,1,0,1,-1
201900007269,23,11,2019,12:35:00,1,50,50294,2,1,1,3,"Le Haut de Tabarin","49,5946600"," -1,6573350",201900007269,138 292 878,B01,1,1,0,2,3,15,5,NULL,201900007269,138 292 878,B01,1,1,4,1,2001,5,0,-1,-1,0,0,-1,201900007269,3,900,NULL,NULL,2,2,0,1,82,120,1,NULL,NULL,1,0,1,-1
201900007300,7,7,2019,13:31:00,1,17,17300,2,1,1,1,"MIRABEAU   RUE","46,1509900"," -1,1209300",201900007300,138 292 799,B01,3,1,0,2,2,19,5,NULL,201900007300,138 292 798,A01,1,1,1,1,1957,5,1,0,-1,0,0,-1,201900007300,4,"MIRABEAU   RUE",0,NULL,2,2,0,2,0,0,1,NULL,NULL,1,0,1,30
201900007300,7,7,2019,13:31:00,1,17,17300,2,1,1,1,"MIRABEAU   RUE","46,1509900"," -1,1209300",201900007300,138 292 799,B01,3,1,0,2,2,19,5,NULL,201900007300,138 292 799,B01,1,1,3,2,2013,5,8,0,-1,0,0,-1,201900007300,4,"MIRABEAU   RUE",0,NULL,2,2,0,2,0,0,1,NULL,NULL,1,0,1,30
201900007313,7,7,2019,01:05:00,5,75,75120,2,2,1,3,"AVENUE LEON GAUMONT","48,8493270","2,4162210",201900007313,138 292 776,A01,1,1,0,2,7,19,5,NULL,201900007313,138 292 776,A01,1,1,4,1,1967,9,2,0,-1,0,0,-1,201900007313,4,"AVENUE LEON GAUMONT",0,NULL,2,2,1,1,0,0,1,NULL,NULL,1,8,5,50
201900007313,7,7,2019,01:05:00,5,75,75120,2,2,1,3,"AVENUE LEON GAUMONT","48,8493270","2,4162210",201900007313,138 292 776,A01,1,1,0,2,7,19,5,NULL,201900007313,138 292 777,B01,4,2,1,1,1992,4,1,0,-1,0,0,-1,201900007313,4,"AVENUE LEON GAUMONT",0,NULL,2,2,1,1,0,0,1,NULL,NULL,1,8,5,50
201900007313,7,7,2019,01:05:00,5,75,75120,2,2,1,3,"AVENUE LEON GAUMONT","48,8493270","2,4162210",201900007313,138 292 776,A01,1,1,0,2,7,19,5,NULL,201900007313,138 292 777,B01,3,2,1,1,1996,4,1,0,-1,0,0,-1,201900007313,4,"AVENUE LEON GAUMONT",0,NULL,2,2,1,1,0,0,1,NULL,NULL,1,8,5,50
