Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202000044918,26,8,2020,00:30:00,5,75,75108,2,3,1,3,"AVENUE DES CHAMPS ELYSEES","48,8710880","2,3034860",202000044918,154 663 271,B01,2,1,0,2,8,1,5,NULL,202000044918,154 663 268,A01,1,1,1,1,1995,9,1,0,-1,0,0,-1,202000044918,4,NULL,0,NULL,2,6,1,1,0,0,1,NULL," -1",1,-1,5,50
202000044918,26,8,2020,00:30:00,5,75,75108,2,3,1,3,"AVENUE DES CHAMPS ELYSEES","48,8710880","2,3034860",202000044918,154 663 271,B01,2,1,0,2,8,1,5,NULL,202000044918,154 663 271,B01,1,1,4,1,1994,9,2,0,-1,0,0,-1,202000044918,4,NULL,0,NULL,2,6,1,1,0,0,1,NULL," -1",1,-1,5,50
202000047115,2,12,2020,16:20:00,1,75,75113,2,4,8,1,"QUAI D IVRY","48,8257070","2,3869720",202000047115,154 659 476,B01,2,1,0,2,1,1,5,NULL,202000047115,154 659 474,A01,1,1,4,1,1961,9,2,0,-1,0,0,-1,202000047115,4,NULL,0,NULL,2,2,1,1,0,0,1,NULL," -1",1,-1,5,50
202000047115,2,12,2020,16:20:00,1,75,75113,2,4,8,1,"QUAI D IVRY","48,8257070","2,3869720",202000047115,154 659 474,A01,1,1,0,2,1,13,5,NULL,202000047115,154 659 474,A01,1,1,4,1,1961,9,2,0,-1,0,0,-1,202000047115,4,NULL,0,NULL,2,2,1,1,0,0,1,NULL," -1",1,-1,5,50
202000047115,2,12,2020,16:20:00,1,75,75113,2,4,8,1,"QUAI D IVRY","48,8257070","2,3869720",202000047115,154 659 476,B01,2,1,0,2,1,1,5,NULL,202000047115,154 659 476,B01,1,1,1,1,1994,9,2,0,-1,0,0,-1,202000047115,4,NULL,0,NULL,2,2,1,1,0,0,1,NULL," -1",1,-1,5,50
202000047115,2,12,2020,16:20:00,1,75,75113,2,4,8,1,"QUAI D IVRY","48,8257070","2,3869720",202000047115,154 659 474,A01,1,1,0,2,1,13,5,NULL,202000047115,154 659 476,B01,1,1,1,1,1994,9,2,0,-1,0,0,-1,202000047115,4,NULL,0,NULL,2,2,1,1,0,0,1,NULL," -1",1,-1,5,50
202000047453,20,10,2020,15:45:00,1,67,67106,2,1,1,-1,"40 Rue du Rhin","48,7573830","7,9580610",202000047453,154 658 872,B01,1,1,1,0,1,1,5,NULL,202000047453,154 658 872,B01,1,1,4,1,1955,3,0,-1,-1,0,0,-1,202000047453,3,429,-1,NULL,2,2,0,1,5,(1),1,NULL," -1",1,0,1,50
202000047453,20,10,2020,15:45:00,1,67,67106,2,1,1,-1,"40 Rue du Rhin","48,7573830","7,9580610",202000047453,154 658 872,B01,1,1,1,0,1,1,5,NULL,202000047453,154 658 873,A01,1,1,1,1,1966,1,0,-1,-1,0,0,-1,202000047453,3,429,-1,NULL,2,2,0,1,5,(1),1,NULL," -1",1,0,1,50
202000006794,16,5,2020,18:20:00,1,49,49329,1,1,1,3,D111,"47,3818430"," -0,6539490",202000006794,154 730 315,B01,2,1,0,2,8,10,0,NULL,202000006794,154 730 314,A01,1,1,1,1,1998,5,1,-1,-1,0,0,-1,202000006794,3,111,0,D,2,2,0,1,13,340,1,NULL,5,1,0,1,80
202000006794,16,5,2020,18:20:00,1,49,49329,1,1,1,3,D111,"47,3818430"," -0,6539490",202000006794,154 730 315,B01,2,1,0,2,8,10,0,NULL,202000006794,154 730 315,B01,1,1,3,1,1966,5,0,-1,-1,0,0,-1,202000006794,3,111,0,D,2,2,0,1,13,340,1,NULL,5,1,0,1,80
202000007908,14,10,2020,03:30:00,5,69,69387,2,2,1,3,"TONY GARNIER                        (AV)","45,7315900","4,8241500",202000007908,154 728 332,A01,3,1,0,2,8,1,5,NULL,202000007908,154 728 333,B01,1,1,4,1,1983,0,2,0,-1,-1," -1",-1,202000007908,4,NULL,0,NULL,1,3,3,1,0,0,1,NULL," -1",1,5,1,50
202000008909,14,2,2020,16:30:00,1,33,33063,2,2,1,1,"RUE CLARE / RUE DU HAMEL","44,8316000"," -0,5673100",202000008909,154 726 598,B01,0,1,0,2,1,1,5,NULL,202000008909,154 726 598,B01,1,1,4,1,1994,5,8,-1,-1,-1," -1",-1,202000008909,4,"RUE CLARE",0,NULL,2,2,0,1,(1),(1),1,NULL," -1",1,0,1,30
202000008909,14,2,2020,16:30:00,1,33,33063,2,2,1,1,"RUE CLARE / RUE DU HAMEL","44,8316000"," -0,5673100",202000008909,154 726 598,B01,0,1,0,2,1,1,5,NULL,202000008909,154 726 599,A01,1,1,1,1,1982,0,8,-1,-1,-1," -1",-1,202000008909,4,"RUE CLARE",0,NULL,2,2,0,1,(1),(1),1,NULL," -1",1,0,1,30
202000009571,18,7,2020,18:54:00,1,92,92022,2,2,1,1,"SALENGRO (AVENUE ROGER)","48,8055449","2,1842717",202000009571,154 725 430,A01,3,1,0,2,1,1,5,NULL,202000009571,154 725 429,B01,1,1,1,1,1946,0,8,0,-1,-1," -1",-1,202000009571,3,910,0,NULL,-1,4,0,1,0,0,2,NULL," -1",1,9,1,50
202000009571,18,7,2020,18:54:00,1,92,92022,2,2,1,1,"SALENGRO (AVENUE ROGER)","48,8055449","2,1842717",202000009571,154 725 430,A01,3,1,0,2,1,1,5,NULL,202000009571,154 725 430,A01,1,1,4,1,1970,5,8,0,-1,-1," -1",-1,202000009571,3,910,0,NULL,-1,4,0,1,0,0,2,NULL," -1",1,9,1,50
202000014457,11,5,2020,12:20:00,1,69,69278,2,6,1,3,"rond point de la dombe","45,8967000","4,8197000",202000014457,154 716 894,B01,0,1,0,2,7,12,5,NULL,202000014457,154 716 893,A01,1,1,1,1,1977,1,1,-1,-1,0,0,-1,202000014457,3,433,0,D,4,2,0,1,(1),(1),2,NULL,"5,5",1,0,1,50
202000014457,11,5,2020,12:20:00,1,69,69278,2,6,1,3,"rond point de la dombe","45,8967000","4,8197000",202000014457,154 716 894,B01,0,1,0,2,7,12,5,NULL,202000014457,154 716 894,B01,1,1,4,1,1957,5,2,-1,-1,0,0,-1,202000014457,3,433,0,D,4,2,0,1,(1),(1),2,NULL,"5,5",1,0,1,50
202000015914,9,10,2020,10:45:00,1,75,75117,2,5,8,3,"BOULEVARD BESSIERES","48,8975040","2,3243100",202000015914,154 714 269,A01,2,1,0,4,1,19,5,NULL,202000015914,154 714 269,A01,1,1,4,1,2005,5,8,0,-1,0,0,-1,202000015914,4,NULL,0,NULL,1,6,3,1,34,349,1,NULL," -1",2,-1,6,30
202000015914,9,10,2020,10:45:00,1,75,75117,2,5,8,3,"BOULEVARD BESSIERES","48,8975040","2,3243100",202000015914,154 714 269,A01,2,1,0,4,1,19,5,NULL,202000015914,154 714 270,B01,1,1,1,1,1972,4,8,0,-1,0,0,-1,202000015914,4,NULL,0,NULL,1,6,3,1,34,349,1,NULL," -1",2,-1,6,30
202000015914,9,10,2020,10:45:00,1,75,75117,2,5,8,3,"BOULEVARD BESSIERES","48,8975040","2,3243100",202000015914,154 714 269,A01,2,1,0,4,1,19,5,NULL,202000015914,154 714 270,B01,6,2,4,1,1963,5,8,0,-1,0,0,-1,202000015914,4,NULL,0,NULL,1,6,3,1,34,349,1,NULL," -1",2,-1,6,30
202000016250,16,11,2020,07:37:00,2,93,93051,2,1,1,2,"PIERRE BROSSOLETTE","48,8472400","2,5427400",202000016250,154 713 666,Y01,1,1,0,2,4,1,5,NULL,202000016250,154 713 665,A01,1,1,1,2,1976,2,1,8,-1,-1," -1",-1,202000016250,3,"PIERRE BROSSOLETTE",0,NULL,1,1,1,3,121,1,1,NULL," -1",2,0,5,50
202000016250,16,11,2020,07:37:00,2,93,93051,2,1,1,2,"PIERRE BROSSOLETTE","48,8472400","2,5427400",202000016250,154 713 666,Y01,1,1,0,2,4,1,5,NULL,202000016250,154 713 666,Y01,1,1,3,1,1960,1,0,-1,-1,-1," -1",-1,202000016250,3,"PIERRE BROSSOLETTE",0,NULL,1,1,1,3,121,1,1,NULL," -1",2,0,5,50
202000019163,13,8,2020,08:30:00,1,2A,2A308,1,1,1,3,D268,"41,6830358","9,0408018",202000019163,154 708 528,B01,2,1,0,2,3,13,5,NULL,202000019163,154 708 527,A01,1,1,1,1,2001,4,1,9,-1,0,0,-1,202000019163,3,268,0,NULL,2,2,0,2,60,20,3,NULL," -1",1,0,1,70
202000019163,13,8,2020,08:30:00,1,2A,2A308,1,1,1,3,D268,"41,6830358","9,0408018",202000019163,154 708 528,B01,2,1,0,2,3,13,5,NULL,202000019163,154 708 528,B01,1,1,3,1,2001,5,2,-1,-1,0,0,-1,202000019163,3,268,0,NULL,2,2,0,2,60,20,3,NULL," -1",1,0,1,70
202000021299,9,6,2020,10:21:00,1,75,75114,2,2,1,3,"RUE D ALESIA","48,8327500","2,3115200",202000021299,154 704 736,A01,2,1,0,2,3,1,5,NULL,202000021299,154 704 736,A01,1,1,3,1,1952,4,2,0,-1,0,0,-1,202000021299,4,NULL,0,NULL,2,4,1,1,0,0,1,NULL," -1",1,-1,5,30
202000021299,9,6,2020,10:21:00,1,75,75114,2,2,1,3,"RUE D ALESIA","48,8327500","2,3115200",202000021299,154 704 736,A01,2,1,0,2,3,1,5,NULL,202000021299,154 704 737,B01,2,2,1,1,1961,4,1,0,-1,-1," -1",-1,202000021299,4,NULL,0,NULL,2,4,1,1,0,0,1,NULL," -1",1,-1,5,30
202000021299,9,6,2020,10:21:00,1,75,75114,2,2,1,3,"RUE D ALESIA","48,8327500","2,3115200",202000021299,154 704 736,A01,2,1,0,2,3,1,5,NULL,202000021299,154 704 737,B01,1,1,1,1,1972,4,1,0,-1,0,0,-1,202000021299,4,NULL,0,NULL,2,4,1,1,0,0,1,NULL," -1",1,-1,5,30
202000021838,12,11,2020,07:55:00,1,06,06038,1,1,1,3,"Route de Nice","43,6738700","6,9895690",202000021838,154 703 796,B01,1,1,0,2,8,15,6,NULL,202000021838,154 703 795,A01,1,1,1,1,1985,4,1,-1,-1,0,0,-1,202000021838,3,2085,0,NULL,2,2,0,2,8,378,1,NULL," -1",1,0,1,70
202000021838,12,11,2020,07:55:00,1,06,06038,1,1,1,3,"Route de Nice","43,6738700","6,9895690",202000021838,154 703 796,B01,1,1,0,2,8,15,6,NULL,202000021838,154 703 796,B01,1,1,3,1,2006,2,0,-1,-1,0,0,-1,202000021838,3,2085,0,NULL,2,2,0,2,8,378,1,NULL," -1",1,0,1,70
202000022689,8,7,2020,10:35:00,1,51,51454,2,1,1,1,"Boulevard Robespierre","49,2697980","4,0307063",202000022689,154 702 294,B01,1,1,0,2,1,1,0,NULL,202000022689,154 702 294,B01,1,1,4,1,1971,4,2,-1,-1,-1," -1",-1,202000022689,4,NULL,0,NULL,-1,2,0,1,(1),(1),1,NULL," -1",1,0,1,50
202000022689,8,7,2020,10:35:00,1,51,51454,2,1,1,1,"Boulevard Robespierre","49,2697980","4,0307063",202000022689,154 702 294,B01,1,1,0,2,1,1,0,NULL,202000022689,154 702 295,A01,1,1,1,1,1955,5,1,-1,-1,-1," -1",-1,202000022689,4,NULL,0,NULL,-1,2,0,1,(1),(1),1,NULL," -1",1,0,1,50
202000022966,7,9,2020,14:00:00,1,76,76410,1,4,1,3,"DUCLAIR. ROUTE DE (CD 86)","49,4730800","1,0287900",202000022966,154 701 820,B01,1,1,0,2,1,1,5,NULL,202000022966,154 701 819,A01,1,1,1,1,1981,9,1,0,-1,-1," -1",-1,202000022966,3,"86 ",0,NULL,2,3,0,2,24,900,1,NULL," -1",1,0,1,50
202000022966,7,9,2020,14:00:00,1,76,76410,1,4,1,3,"DUCLAIR. ROUTE DE (CD 86)","49,4730800","1,0287900",202000022966,154 701 820,B01,1,1,0,2,1,1,5,NULL,202000022966,154 701 820,B01,1,1,4,1,1970,5,2,0,-1,-1," -1",-1,202000022966,3,"86 ",0,NULL,2,3,0,2,24,900,1,NULL," -1",1,0,1,50
202000023042,7,9,2020,16:40:00,1,75,75114,2,1,1,3,"AVENUE DU MAINE","48,8408610","2,3216690",202000023042,154 701 686,B01,2,1,0,2,8,7,5,NULL,202000023042,154 701 685,A01,1,1,1,1,1971,1,1,0,-1,0,0,-1,202000023042,4,NULL,0,NULL,2,4,3,1,0,0,1,NULL," -1",1,-1,6,50
202000023042,7,9,2020,16:40:00,1,75,75114,2,1,1,3,"AVENUE DU MAINE","48,8408610","2,3216690",202000023042,154 701 686,B01,2,1,0,2,8,7,5,NULL,202000023042,154 701 686,B01,1,1,4,1,1973,1,8,0,-1,0,0,-1,202000023042,4,NULL,0,NULL,2,4,3,1,0,0,1,NULL," -1",1,-1,6,50
202000023079,8,9,2020,18:40:00,1,56,56078,1,6,1,2,"Rue Capitaine Quillien","47,7882780"," -3,4806382",202000023079,154 701 628,B01,0,1,0,2,4,1,5,NULL,202000023079,154 701 627,A01,1,1,1,1,1958,0,1,-1,-1,0,0,-1,202000023079,4,NULL,-1,NULL,2,2,0,1,(1),(1),2,NULL," -1",1,5,1,50
202000023079,8,9,2020,18:40:00,1,56,56078,1,6,1,2,"Rue Capitaine Quillien","47,7882780"," -3,4806382",202000023079,154 701 628,B01,0,1,0,2,4,1,5,NULL,202000023079,154 701 628,B01,1,1,3,1,1964,5,0,-1,-1,0,0,-1,202000023079,4,NULL,-1,NULL,2,2,0,1,(1),(1),2,NULL," -1",1,5,1,50
202000023228,8,6,2020,07:40:00,2,69,69386,2,2,7,3,"DUGUESCLIN                          (R )","45,7670700","4,8476400",202000023228,154 701 374,B01,1,1,0,0,0,0,0,NULL,202000023228,154 701 373,A01,1,1,1,1,1958,9,1,0,-1,-1," -1",-1,202000023228,4,NULL,0,NULL,1,2,1,1,0,0,1,NULL," -1",1,0,1,50
202000023228,8,6,2020,07:40:00,2,69,69386,2,2,7,3,"DUGUESCLIN                          (R )","45,7670700","4,8476400",202000023228,154 701 374,B01,1,1,0,0,0,0,0,NULL,202000023228,154 701 374,B01,1,1,4,1,1990,1,2,0,-1,-1," -1",-1,202000023228,4,NULL,0,NULL,1,2,1,1,0,0,1,NULL," -1",1,0,1,50
202000026353,8,7,2020,07:50:00,2,35,35238,2,1,1,1,"ALMA (DE L')","48,1018600"," -1,6762800",202000026353,154 695 891,B01,1,1,0,2,5,13,5,NULL,202000026353,154 695 891,B01,1,1,4,2,1977,1,2,8,-1,-1," -1",-1,202000026353,4,"ALMA (DE L')",0,NULL,-1,3,0,1,0,0,1,NULL," -1",1,0,1,30
202000026353,8,7,2020,07:50:00,2,35,35238,2,1,1,1,"ALMA (DE L')","48,1018600"," -1,6762800",202000026353,154 695 891,B01,1,1,0,2,5,13,5,NULL,202000026353,154 695 892,A01,1,1,1,2,1998,5,1,8,-1,-1," -1",-1,202000026353,4,"ALMA (DE L')",0,NULL,-1,3,0,1,0,0,1,NULL," -1",1,0,1,30
202000026520,4,7,2020,13:50:00,1,67,67218,2,1,1,3,"STRASBOURG (AVENUE DE)","48,5464030","7,7390162",202000026520,154 695 593,B01,2,1,0,2,7,19,5,NULL,202000026520,154 695 593,B01,1,1,4,1,1997,0,8,0,-1,-1," -1",-1,202000026520,4,"STRASBOURG (AVENUE DE)",0,NULL,3,4,1,1,0,0,1,NULL," -1",1,0,1,50
202000026520,4,7,2020,13:50:00,1,67,67218,2,1,1,3,"STRASBOURG (AVENUE DE)","48,5464030","7,7390162",202000026520,154 695 593,B01,2,1,0,2,7,19,5,NULL,202000026520,154 695 594,A01,1,1,1,1,1929,9,1,8,-1,-1," -1",-1,202000026520,4,"STRASBOURG (AVENUE DE)",0,NULL,3,4,1,1,0,0,1,NULL," -1",1,0,1,50
202000026842,6,9,2020,13:15:00,1,75,75113,2,2,2,7,"BOULEVARD VINCENT AURIOL","48,8338520","2,3651340",202000026842,154 695 020,A01,2,1,0,0,0,1,5,NULL,202000026842,154 695 020,A01,1,1,4,2,1972,5,8,0,-1,0,0,-1,202000026842,4,NULL,0,NULL,1,2,1,1,0,0,1,NULL," -1",2,-1,5,50
202000027642,5,6,2020,16:13:00,1,17,17028,2,6,1,3,"GRASSET   AVENUE EDMOND","46,1350200"," -1,1204700",202000027642,154 693 662,B01,2,1,0,2,8,2,5,NULL,202000027642,154 693 660,A01,1,1,1,1,1944,5,1,8,-1,-1," -1",-1,202000027642,4,"GRASSET   AVENUE EDMOND",0,NULL,1,2,1,1,0,0,3,NULL," -1",1,0,1,50
202000027642,5,6,2020,16:13:00,1,17,17028,2,6,1,3,"GRASSET   AVENUE EDMOND","46,1350200"," -1,1204700",202000027642,154 693 662,B01,2,1,0,2,8,2,5,NULL,202000027642,154 693 662,B01,1,1,4,1,1941,5,8,0,-1,-1," -1",-1,202000027642,4,"GRASSET   AVENUE EDMOND",0,NULL,1,2,1,1,0,0,3,NULL," -1",1,0,1,50
202000033085,1,8,2020,13:10:00,1,45,45302,2,1,1,3,"Rue Nationale 20","47,9414200","1,8930700",202000033085,154 684 286,B01,3,1,0,2,1,1,5,NULL,202000033085,154 684 286,B01,1,1,4,1,1987,0,8,0,-1,-1," -1",-1,202000033085,4,NULL,0,NULL,3,4,1,1,(1),(1),1,NULL," -1",1,0,5,50
202000033085,1,8,2020,13:10:00,1,45,45302,2,1,1,3,"Rue Nationale 20","47,9414200","1,8930700",202000033085,154 684 286,B01,3,1,0,2,1,1,5,NULL,202000033085,154 684 287,A01,1,1,1,2,1998,5,1,0,-1,-1," -1",-1,202000033085,4,NULL,0,NULL,3,4,1,1,(1),(1),1,NULL," -1",1,0,5,50
202000035107,30,7,2020,08:40:00,1,45,45068,1,1,1,3,"LAC (RUE DU)","48,0262200","2,7241200",202000035107,154 680 719,B01,3,1,0,2,3,2,0,NULL,202000035107,154 680 719,B01,1,1,4,2,1968,5,8,0,-1,-1," -1",-1,202000035107,4,"LAC (RUE DU)",0,NULL,2,2,1,1,0,0,1,NULL," -1",1,9,5,10
202000035378,27,9,2020,19:45:00,4,75,75115,2,2,2,3,"AVENUE DE LOWENDAL","48,8494150","2,3037930",202000035378,154 680 234,A01,1,1,0,2,8,15,5,NULL,202000035378,154 680 232,B01,1,1,4,1,2000,1,2,6,-1,0,0,-1,202000035378,4,NULL,0,NULL,2,2,0,1,0,0,1,NULL," -1",2,0,1,50
202000035378,27,9,2020,19:45:00,4,75,75115,2,2,2,3,"AVENUE DE LOWENDAL","48,8494150","2,3037930",202000035378,154 680 234,A01,1,1,0,2,8,15,5,NULL,202000035378,154 680 234,A01,1,1,1,1,2001,5,8,0,-1,0,0,-1,202000035378,4,NULL,0,NULL,2,2,0,1,0,0,1,NULL," -1",2,0,1,50
202000035387,10,12,2020,07:40:00,5,17,17300,2,1,2,3,"LECLERC   AVENUE DU GENERAL","46,1622880"," -1,1565660",202000035387,154 680 221,B01,3,1,0,2,8,1,5,NULL,202000035387,154 680 220,A01,1,1,1,2,1968,1,1,8,-1,-1," -1",-1,202000035387,4,"LECLERC   AVENUE DU GENERAL",0,NULL,2,4,1,1,(1),(1),1,NULL," -1",2,0,1,30
202000035387,10,12,2020,07:40:00,5,17,17300,2,1,2,3,"LECLERC   AVENUE DU GENERAL","46,1622880"," -1,1565660",202000035387,154 680 221,B01,3,1,0,2,8,1,5,NULL,202000035387,154 680 221,B01,1,1,4,1,2000,2,8,0,-1,-1," -1",-1,202000035387,4,"LECLERC   AVENUE DU GENERAL",0,NULL,2,4,1,1,(1),(1),1,NULL," -1",2,0,1,30
202000036053,29,6,2020,18:15:00,1,77,77169,2,1,1,3,"BRIARDE (ALLEE DE LA)","48,8205100","2,6130000",202000036053,154 679 018,B01,2,1,0,2,7,19,5,NULL,202000036053,154 679 018,B01,1,1,4,2,1998,5,8,0,-1,-1," -1",-1,202000036053,4,"BRIARDE (ALLEE DE LA)",0,NULL,2,2,0,1,0,0,1,NULL," -1",1,0,1,50
202000036053,29,6,2020,18:15:00,1,77,77169,2,1,1,3,"BRIARDE (ALLEE DE LA)","48,8205100","2,6130000",202000036053,154 679 018,B01,2,1,0,2,7,19,5,NULL,202000036053,154 679 019,A01,1,1,1,1,1972,1,1,8,-1,-1," -1",-1,202000036053,4,"BRIARDE (ALLEE DE LA)",0,NULL,2,2,0,1,0,0,1,NULL," -1",1,0,1,50
202000038045,24,10,2020,19:10:00,5,74,74012,2,1,1,3,"LECLERC (AVENUE DU MARECHAL)","46,1911600","6,2506600",202000038045,154 675 480,B01,1,1,0,2,0,0,0,NULL,202000038045,154 675 480,B01,1,1,4,1,2012,5,8,0,-1,0,0,-1,202000038045,3,"LECLERC (AVENUE DU MARECHAL)",0,NULL,1,1,0,3,33,350,1,NULL," -1",1,0,1,50
202000038045,24,10,2020,19:10:00,5,74,74012,2,1,1,3,"LECLERC (AVENUE DU MARECHAL)","46,1911600","6,2506600",202000038045,154 675 480,B01,1,1,0,2,0,0,0,NULL,202000038045,154 675 481,A01,1,1,1,2,1962,5,1,0,-1,-1," -1",-1,202000038045,3,"LECLERC (AVENUE DU MARECHAL)",0,NULL,1,1,0,3,33,350,1,NULL," -1",1,0,1,50
202000039668,25,9,2020,19:00:00,1,75,75115,2,3,1,6,"RUE LECOURBE","48,8431870","2,3046170",202000039668,154 672 631,A01,1,1,0,1,1,1,5,NULL,202000039668,154 672 631,A01,10,3,4,1,1943,5,0,-1,-1,3,3,1,202000039668,4,NULL,0,NULL,1,2,1,1,0,0,1,NULL," -1",2,-1,5,50
202000039668,25,9,2020,19:00:00,1,75,75115,2,3,1,6,"RUE LECOURBE","48,8431870","2,3046170",202000039668,154 672 631,A01,1,1,0,1,1,1,5,NULL,202000039668,154 672 631,A01,1,1,1,1,1990,1,2,0,-1,0,0,-1,202000039668,4,NULL,0,NULL,1,2,1,1,0,0,1,NULL," -1",2,-1,5,50
202000040785,24,9,2020,07:30:00,1,69,69266,2,1,8,3,"CONDORCET    (Avenue)","45,7773600","4,8670500",202000040785,154 670 665,A01,1,1,0,2,7,2,0,NULL,202000040785,154 670 665,A01,1,1,3,2,2000,5,2,8,-1,-1," -1",-1,202000040785,4,"CONDORCET    (Avenue)",0,NULL,2,2,3,1,0,0,1,NULL," -1",1,0,1,50
202000040785,24,9,2020,07:30:00,1,69,69266,2,1,8,3,"CONDORCET    (Avenue)","45,7773600","4,8670500",202000040785,154 670 665,A01,1,1,0,2,7,2,0,NULL,202000040785,154 670 666,B01,1,1,1,1,1959,9,1,4,-1,-1," -1",-1,202000040785,4,"CONDORCET    (Avenue)",0,NULL,2,2,3,1,0,0,1,NULL," -1",1,0,1,50
202000041302,22,7,2020,13:15:00,1,78,78126,2,1,1,2,"VERDUN (AVENUE DE )","48,8354100","2,1320000",202000041302,154 669 767,B01,1,1,0,2,1,1,5,NULL,202000041302,154 669 767,B01,1,1,3,1,1993,1,8,0,-1,-1," -1",-1,202000041302,3,307,0,NULL,2,4,0,1,8,0,1,NULL," -1",1,0,1,50
202000041302,22,7,2020,13:15:00,1,78,78126,2,1,1,2,"VERDUN (AVENUE DE )","48,8354100","2,1320000",202000041302,154 669 767,B01,1,1,0,2,1,1,5,NULL,202000041302,154 669 769,A01,1,1,1,1,1940,3,1,0,-1,-1," -1",-1,202000041302,3,307,0,NULL,2,4,0,1,8,0,1,NULL," -1",1,0,1,50
202000041485,27,5,2020,19:55:00,1,25,25377,1,1,1,7,"Route de Clerval","47,4309580","6,3777570",202000041485,154 669 432,A01,1,1,0,0,1,1,5,NULL,202000041485,154 669 432,A01,1,1,2,1,1973,5,2,6,-1,0,0,-1,202000041485,3,26,-1,NULL,2,2,0,1,11,250,1,NULL," -1",1,0,1,80
202000042124,27,8,2020,16:40:00,1,60,60057,2,1,8,3,"Rue d’Amiens","49,4411690","2,0904107",202000042124,154 668 289,B01,3,1,0,2,2,0,0,NULL,202000042124,154 668 289,B01,1,1,4,1,1988,0,2,0,-1,0,0,-1,202000042124,4,NULL,0,NULL,-1,5,0,2,(1),(1),1,NULL," -1",1,0,1,50
202000042124,27,8,2020,16:40:00,1,60,60057,2,1,8,3,"Rue d’Amiens","49,4411690","2,0904107",202000042124,154 668 289,B01,3,1,0,2,2,0,0,NULL,202000042124,154 668 290,A01,1,1,1,1,1961,4,8,0,-1,-1," -1",-1,202000042124,4,NULL,0,NULL,-1,5,0,2,(1),(1),1,NULL," -1",1,0,1,50
202000043778,3,12,2020,05:50:00,5,94,94081,2,3,2,1,"MOULIN DE SAQUET - CAR DE LA LIBERATION","48,7910000","2,3830000",202000043778,154 665 312,B01,2,1,0,2,1,1,5,NULL,202000043778,154 665 312,B01,1,1,4,2,1991,1,8,0,-1,-1," -1",-1,202000043778,3,"MOULIN DE SAQUET - CAR DE LA LIBERATION",0,NULL,2,2,0,2,0,0,1,NULL," -1",2,0,1,50
202000043778,3,12,2020,05:50:00,5,94,94081,2,3,2,1,"MOULIN DE SAQUET - CAR DE LA LIBERATION","48,7910000","2,3830000",202000043778,154 665 312,B01,2,1,0,2,1,1,5,NULL,202000043778,154 665 313,A01,1,1,1,1,1979,4,1,0,-1,-1," -1",-1,202000043778,3,"MOULIN DE SAQUET - CAR DE LA LIBERATION",0,NULL,2,2,0,2,0,0,1,NULL," -1",2,0,1,50
202000044290,15,1,2020,08:20:00,1,35,35238,2,3,2,3,LAFOND,"48,1237300"," -1,6655400",202000044290,154 664 402,B01,3,1,0,2,7,26,5,NULL,202000044290,154 664 400,A01,1,1,1,1,1992,1,1,8,-1,-1,0,-1,202000044290,4,LAFOND,0,NULL,1,1,0,2,0,0,1,NULL," -1",2,0,1,50
202000044290,15,1,2020,08:20:00,1,35,35238,2,3,2,3,LAFOND,"48,1237300"," -1,6655400",202000044290,154 664 402,B01,3,1,0,2,7,26,5,NULL,202000044290,154 664 402,B01,1,1,4,1,1994,0,2,8,-1,-1,0,-1,202000044290,4,LAFOND,0,NULL,1,1,0,2,0,0,1,NULL," -1",2,0,1,50
202000044689,25,8,2020,14:35:00,1,79,79191,2,3,1,3,"Rue de l'Espingole","46,3241900"," -0,4677100",202000044689,154 663 655,B01,1,1,0,2,1,1,5,NULL,202000044689,154 663 655,B01,1,1,4,2,1996,0,2,0,-1,-1," -1",-1,202000044689,3,744,0,NULL,2,2,1,2,75,430,1,"2,5",11,1,0,5,50
202000044689,25,8,2020,14:35:00,1,79,79191,2,3,1,3,"Rue de l'Espingole","46,3241900"," -0,4677100",202000044689,154 663 655,B01,1,1,0,2,1,1,5,NULL,202000044689,154 663 656,A01,1,1,1,1,1952,0,1,8,-1,-1," -1",-1,202000044689,3,744,0,NULL,2,2,1,2,75,430,1,"2,5",11,1,0,5,50
202000046209,24,6,2020,10:58:00,1,49,49007,2,1,1,5,LARREY,"47,4793500"," -0,5556500",202000046209,154 661 034,D01,1,1,0,9,2,0,5,NULL,202000046209,154 661 034,D01,1,1,4,1,1998,0,8,0,-1,-1," -1",-1,202000046209,4,LARREY,0,NULL,2,2,0,1,0,0,1,NULL," -1",1,0,1,50
202000046209,24,6,2020,10:58:00,1,49,49007,2,1,1,5,LARREY,"47,4793500"," -0,5556500",202000046209,154 661 034,D01,1,1,0,9,2,0,5,NULL,202000046209,154 661 035,C01,1,1,1,2,1971,5,1,0,-1,-1," -1",-1,202000046209,4,LARREY,0,NULL,2,2,0,1,0,0,1,NULL," -1",1,0,1,50
