Accident_Id,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_usager,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma,
2.022E+11,9,9,2022,13:47:00,1,69,69152,2,6,1,3,Chemin des Mûriers,"456,949,800,000","48,266,900,000",2.022E+11,790 370,B01,3,1,0,2,1,5,5,NULL,2.022E+11,1 068 363,790 370,B01,1,1,4,2,1968,5,2,-1,-1,0,0,-1,2.022E+11,7,EUROPE (DE L')                      (BD),0,NULL,1,1,0,1,4,0,3,NULL,-1,1,0,5,50,
2.022E+11,8,9,2022,08:10:00,1,13,13015,2,1,1,6,1387 RD8N,"434,264,480,000","53,881,390,000",2.022E+11,786 128,A01,1,1,0,1,1,17,5,NULL,2.022E+11,1 062 671,786 128,A01,10,3,4,2,1985,5,0,-1,-1,1,3,1,2.022E+11,3,8,-1,N,2,2,0,1,8,500,1,NULL,-1,1,9,1,50,
2.022E+11,8,9,2022,08:10:00,1,13,13015,2,1,1,6,1387 RD8N,"434,264,480,000","53,881,390,000",2.022E+11,786 128,A01,1,1,0,1,1,17,5,NULL,2.022E+11,1 062 672,786 128,A01,1,1,4,1,1997,1,2,6,-1,0,0,-1,2.022E+11,3,8,-1,N,2,2,0,1,8,500,1,NULL,-1,1,9,1,50,
2.022E+11,22,4,2022,14:15:00,1,974,97407,2,9,1,3,ANGLAIS (CHE DES) - RIVIERE DES GALETS ,"-209,530,000,000","553,160,000,000",2.022E+11,785 871,B01,2,1,0,2,8,1,5,NULL,2.022E+11,1 062 312,785 870,A01,1,1,1,2,1992,1,1,0,-1,0,0,-1,2.022E+11,2,ANGLAIS (CHE DES) - RIVIERE DES GALETS ,0,NULL,2,1,0,1,0,0,1,NULL,-1,1,0,1,50,
2.022E+11,22,4,2022,14:15:00,1,974,97407,2,9,1,3,ANGLAIS (CHE DES) - RIVIERE DES GALETS ,"-209,530,000,000","553,160,000,000",2.022E+11,785 871,B01,2,1,0,2,8,1,5,NULL,2.022E+11,1 062 313,785 871,B01,1,1,4,1,2006,5,8,0,-1,-1,-1,-1,2.022E+11,2,ANGLAIS (CHE DES) - RIVIERE DES GALETS ,0,NULL,2,1,0,1,0,0,1,NULL,-1,1,0,1,50,
2.022E+11,22,4,2022,14:15:00,1,974,97407,2,9,1,3,ANGLAIS (CHE DES) - RIVIERE DES GALETS ,"-209,530,000,000","553,160,000,000",2.022E+11,785 871,B01,2,1,0,2,8,1,5,NULL,2.022E+11,1 062 314,785 871,B01,2,2,4,1,2002,5,8,0,-1,-1,-1,-1,2.022E+11,2,ANGLAIS (CHE DES) - RIVIERE DES GALETS ,0,NULL,2,1,0,1,0,0,1,NULL,-1,1,0,1,50,
2.022E+11,10,11,2022,16:45:00,1,25,25056,2,6,1,3,LAGRANGE  AVENUE LEO,"472,430,240,000","60,076,880,000",2.022E+11,780 926,B01,2,1,0,2,1,9,5,NULL,2.022E+11,1 055 754,780 926,B01,1,1,4,1,2002,0,8,0,-1,0,0,-1,2.022E+11,4,LAGRANGE  AVENUE LEO,0,NULL,1,1,1,1,-1,-1,2,NULL,-1,1,0,1,50,
2.022E+11,10,11,2022,16:45:00,1,25,25056,2,6,1,3,LAGRANGE  AVENUE LEO,"472,430,240,000","60,076,880,000",2.022E+11,780 926,B01,2,1,0,2,1,9,5,NULL,2.022E+11,1 055 756,780 927,A01,1,1,1,2,1963,0,1,8,-1,0,0,-1,2.022E+11,4,LAGRANGE  AVENUE LEO,0,NULL,1,1,1,1,-1,-1,2,NULL,-1,1,0,1,50,
2.022E+11,12,3,2022,12:15:00,1,1,1060,1,1,6,2,D34,"460,561,890,000","55,932,260,000",2.022E+11,780 177,A01,1,1,1,0,1,2,5,NULL,2.022E+11,1 054 747,780 177,A01,1,1,3,1,1965,5,2,-1,-1,0,0,-1,2.022E+11,3,34,-1,NULL,2,2,0,1,22,700,1,NULL,-1,1,0,1,80,
2.022E+11,12,3,2022,12:15:00,1,1,1060,1,1,6,2,D34,"460,561,890,000","55,932,260,000",2.022E+11,780 177,A01,1,1,1,0,1,2,5,NULL,2.022E+11,1 054 750,780 179,B01,1,1,1,1,1963,4,0,-1,-1,0,0,-1,2.022E+11,3,34,-1,NULL,2,2,0,1,22,700,1,NULL,-1,1,0,1,80,
2.022E+11,2,9,2022,12:10:00,1,987,98714,1,1,1,3,Faanui,"-164,797,320,000","-1,517,322,210,000",2.022E+11,779 426,B01,3,1,0,2,8,1,5,NULL,2.022E+11,1 053 745,779 426,B01,1,1,4,2,1988,5,0,-1,-1,0,0,-1,2.022E+11,2,101,-1,NULL,2,2,0,1,-1,-1,3,NULL,-1,1,0,1,-1,
2.022E+11,2,9,2022,12:10:00,1,987,98714,1,1,1,3,Faanui,"-164,797,320,000","-1,517,322,210,000",2.022E+11,779 426,B01,3,1,0,2,8,1,5,NULL,2.022E+11,1 053 746,779 427,A01,1,1,1,1,1981,5,1,-1,-1,0,0,-1,2.022E+11,2,101,-1,NULL,2,2,0,1,-1,-1,3,NULL,-1,1,0,1,-1,
2.022E+11,13,11,2022,15:15:00,1,64,64433,2,1,1,3,Route de Bedous,"429,953,690,000"," -0,6140540000",2.022E+11,774 343,A01,2,1,0,0,8,1,5,NULL,2.022E+11,1 046 929,774 342,B01,1,1,1,-1,NULL,-1,-1,-1,-1,-1,-1,-1,2.022E+11,3,237,0,D,2,2,0,1,8,0,1,NULL,-1,1,9,1,50,
2.022E+11,13,11,2022,15:15:00,1,64,64433,2,1,1,3,Route de Bedous,"429,953,690,000"," -0,6140540000",2.022E+11,774 343,A01,2,1,0,0,8,1,5,NULL,2.022E+11,1 046 931,774 343,A01,1,1,3,2,2009,5,0,-1,-1,0,0,-1,2.022E+11,3,237,0,D,2,2,0,1,8,0,1,NULL,-1,1,9,1,50,
2.022E+11,6,10,2022,12:50:00,1,26,26139,1,2,1,3,D608,"450,775,360,000","50,772,050,000",2.022E+11,771 554,A01,2,1,0,2,5,1,5,NULL,2.022E+11,1 043 085,771 553,B01,1,1,1,1,1969,1,1,-1,-1,0,0,-1,2.022E+11,3,608,-1,NULL,2,2,0,1,2,69,1,NULL,-1,1,0,1,80,
2.022E+11,6,10,2022,12:50:00,1,26,26139,1,2,1,3,D608,"450,775,360,000","50,772,050,000",2.022E+11,771 554,A01,2,1,0,2,5,1,5,NULL,2.022E+11,1 043 086,771 554,A01,1,1,3,2,1947,5,2,-1,-1,0,0,-1,2.022E+11,3,608,-1,NULL,2,2,0,1,2,69,1,NULL,-1,1,0,1,80,
2.022E+11,1,10,2022,18:00:00,1,63,63113,2,5,1,1,JAURES (BD JEAN),"457,677,973,016","30,818,849,802",2.022E+11,771 049,B01,0,1,0,2,1,1,5,NULL,2.022E+11,1 042 450,771 049,B01,1,1,4,1,1997,0,2,-1,-1,0,0,-1,2.022E+11,4,JAURES (BD JEAN),0,NULL,1,3,1,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,1,10,2022,18:00:00,1,63,63113,2,5,1,1,JAURES (BD JEAN),"457,677,973,016","30,818,849,802",2.022E+11,771 049,B01,0,1,0,2,1,1,5,NULL,2.022E+11,1 042 453,771 050,A01,1,1,1,1,1970,9,1,-1,-1,0,0,-1,2.022E+11,4,JAURES (BD JEAN),0,NULL,1,3,1,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,21,6,2022,12:11:00,1,69,69264,2,3,1,3,Route de Frans,"459,839,200,000","47,399,400,000",2.022E+11,768 590,A01,1,1,0,2,1,9,5,NULL,2.022E+11,1 039 152,768 588,B01,1,1,1,2,1986,1,1,-1,-1,-1,-1,-1,2.022E+11,4,FRANS ROUTE DE,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,21,6,2022,12:11:00,1,69,69264,2,3,1,3,Route de Frans,"459,839,200,000","47,399,400,000",2.022E+11,768 590,A01,1,1,0,2,1,9,5,NULL,2.022E+11,1 039 154,768 590,A01,1,1,4,1,2002,5,8,-1,-1,-1,-1,-1,2.022E+11,4,FRANS ROUTE DE,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,21,6,2022,08:10:00,1,45,45274,2,6,1,3,97 Rue Dinetard,"478,722,600,000","19,610,600,000",2.022E+11,768 541,B01,0,1,0,2,1,1,5,NULL,2.022E+11,1 039 094,768 541,B01,1,1,4,1,1933,5,2,0,-1,-1,-1,-1,2.022E+11,4,DINETARD  (RUE DE),0,NULL,2,2,0,1,-1,-1,4,NULL,-1,1,0,1,50,
2.022E+11,21,6,2022,08:10:00,1,45,45274,2,6,1,3,97 Rue Dinetard,"478,722,600,000","19,610,600,000",2.022E+11,768 541,B01,0,1,0,2,1,1,5,NULL,2.022E+11,1 039 096,768 543,A01,1,1,1,1,1978,1,1,0,-1,-1,-1,-1,2.022E+11,4,DINETARD  (RUE DE),0,NULL,2,2,0,1,-1,-1,4,NULL,-1,1,0,1,50,
2.022E+11,17,4,2022,16:08:00,1,54,54583,1,1,7,7,Piste cyclable,"486,504,980,000","59,816,050,000",2.022E+11,768 254,A01,3,1,0,0,0,1,5,NULL,2.022E+11,1 038 729,768 254,A01,1,1,2,1,1959,5,0,-1,-1,0,0,-1,2.022E+11,5,NULL,-1,NULL,-1,2,1,1,-1,-1,1,NULL,-1,1,0,6,-1,
2.022E+11,17,6,2022,09:40:00,1,77,77508,1,1,1,3,D21,"488,160,060,000","28,498,360,000",2.022E+11,754 127,B01,2,1,0,2,3,1,5,NULL,2.022E+11,1 019 960,754 127,B01,1,1,4,1,1947,5,2,-1,-1,0,0,-1,2.022E+11,3,21,0,NULL,2,2,0,1,20,400,1,NULL,-1,1,0,1,80,
2.022E+11,17,6,2022,09:40:00,1,77,77508,1,1,1,3,D21,"488,160,060,000","28,498,360,000",2.022E+11,754 127,B01,2,1,0,2,3,1,5,NULL,2.022E+11,1 019 962,754 129,A01,1,1,1,2,1998,0,1,-1,-1,0,0,-1,2.022E+11,3,21,0,NULL,2,2,0,1,20,400,1,NULL,-1,1,0,1,80,
2.022E+11,20,7,2022,22:40:00,5,27,27229,2,1,1,7,VERNON (RUE DE),"490,281,012,000","11,667,524,000",2.022E+11,750 425,A01,0,1,0,0,1,1,5,NULL,2.022E+11,1 014 935,750 425,A01,1,1,4,1,1958,5,8,6,-1,0,0,-1,2.022E+11,4,VERNON (RUE DE),0,NULL,2,0,0,2,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,16,7,2022,21:20:00,1,76,76591,2,1,1,1,Rue des Jonquets,"494,480,244,439","12,232,144,475",2.022E+11,749 394,B01,3,1,0,2,1,1,5,NULL,2.022E+11,1 013 589,749 393,A01,1,1,1,1,2002,5,1,-1,-1,0,0,-1,2.022E+11,4,NULL,-1,NULL,2,2,0,3,-1,-1,1,NULL,3,1,0,1,50,
2.022E+11,16,7,2022,21:20:00,1,76,76591,2,1,1,1,Rue des Jonquets,"494,480,244,439","12,232,144,475",2.022E+11,749 394,B01,3,1,0,2,1,1,5,NULL,2.022E+11,1 013 591,749 394,B01,1,1,4,1,1982,5,0,-1,-1,0,0,-1,2.022E+11,4,NULL,-1,NULL,2,2,0,3,-1,-1,1,NULL,3,1,0,1,50,
2.022E+11,26,2,2022,19:25:00,2,75,75101,2,2,1,6,RUE DE RIVOLI,"488,601,050,000","23,434,270,000",2.022E+11,748 521,A01,1,1,1,1,1,1,5,NULL,2.022E+11,1 012 384,748 518,B01,5,2,4,2,1986,5,1,0,-1,0,0,-1,2.022E+11,4,RUE DE RIVOLI,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,-1,5,30,
2.022E+11,26,2,2022,19:25:00,2,75,75101,2,2,1,6,RUE DE RIVOLI,"488,601,050,000","23,434,270,000",2.022E+11,748 521,A01,1,1,1,1,1,1,5,NULL,2.022E+11,1 012 385,748 518,B01,4,2,4,1,2020,5,1,0,-1,0,0,-1,2.022E+11,4,RUE DE RIVOLI,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,-1,5,30,
2.022E+11,26,2,2022,19:25:00,2,75,75101,2,2,1,6,RUE DE RIVOLI,"488,601,050,000","23,434,270,000",2.022E+11,748 521,A01,1,1,1,1,1,1,5,NULL,2.022E+11,1 012 386,748 518,B01,3,2,4,2,1978,5,1,0,-1,0,0,-1,2.022E+11,4,RUE DE RIVOLI,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,-1,5,30,
2.022E+11,26,2,2022,19:25:00,2,75,75101,2,2,1,6,RUE DE RIVOLI,"488,601,050,000","23,434,270,000",2.022E+11,748 521,A01,1,1,1,1,1,1,5,NULL,2.022E+11,1 012 388,748 518,B01,1,1,1,1,1999,4,1,0,-1,0,0,-1,2.022E+11,4,RUE DE RIVOLI,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,-1,5,30,
2.022E+11,26,2,2022,19:25:00,2,75,75101,2,2,1,6,RUE DE RIVOLI,"488,601,050,000","23,434,270,000",2.022E+11,748 521,A01,1,1,1,1,1,1,5,NULL,2.022E+11,1 012 392,748 521,A01,10,3,4,2,1973,5,0,-1,-1,3,3,3,2.022E+11,4,RUE DE RIVOLI,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,-1,5,30,
2.022E+11,26,2,2022,19:25:00,2,75,75101,2,2,1,6,RUE DE RIVOLI,"488,601,050,000","23,434,270,000",2.022E+11,748 521,A01,1,1,1,1,1,1,5,NULL,2.022E+11,1 012 395,748 521,A01,2,2,1,1,2003,5,2,0,-1,0,0,-1,2.022E+11,4,RUE DE RIVOLI,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,-1,5,30,
2.022E+11,26,2,2022,19:25:00,2,75,75101,2,2,1,6,RUE DE RIVOLI,"488,601,050,000","23,434,270,000",2.022E+11,748 521,A01,1,1,1,1,1,1,5,NULL,2.022E+11,1 012 397,748 521,A01,1,1,1,1,2003,5,2,0,-1,0,0,-1,2.022E+11,4,RUE DE RIVOLI,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,-1,5,30,
2.022E+11,24,8,2022,18:00:00,1,44,44109,2,1,1,3,1 Boulevard du Tertre,"472,203,000,000","-16,032,100,000",2.022E+11,748 442,B01,1,1,0,2,8,1,5,NULL,2.022E+11,1 012 279,748 441,Z01,1,1,1,-1,NULL,-1,-1,-1,-1,0,0,-1,2.022E+11,4,BOULEVARD DU TERTRE,0,NULL,2,3,3,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,24,8,2022,18:00:00,1,44,44109,2,1,1,3,1 Boulevard du Tertre,"472,203,000,000","-16,032,100,000",2.022E+11,748 442,B01,1,1,0,2,8,1,5,NULL,2.022E+11,1 012 280,748 442,B01,1,1,4,2,1964,0,2,0,-1,0,0,-1,2.022E+11,4,BOULEVARD DU TERTRE,0,NULL,2,3,3,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,14,6,2022,19:19:00,1,76,76351,2,1,1,6,CIRCULAIRE (AVENUE),"495,214,400,000","0,1353800000",2.022E+11,747 828,A01,3,1,0,1,2,17,5,NULL,2.022E+11,1 011 458,747 828,A01,10,3,1,2,1967,5,0,-1,-1,1,1,3,2.022E+11,4,CIRCULAIRE (AVENUE),0,NULL,-1,2,1,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,14,6,2022,19:19:00,1,76,76351,2,1,1,6,CIRCULAIRE (AVENUE),"495,214,400,000","0,1353800000",2.022E+11,747 828,A01,3,1,0,1,2,17,5,NULL,2.022E+11,1 011 460,747 828,A01,1,1,3,1,1969,5,2,-1,-1,-1,-1,-1,2.022E+11,4,CIRCULAIRE (AVENUE),0,NULL,-1,2,1,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,1,11,2022,01:10:00,5,69,69386,2,2,3,1,Boulevard Jules Favre,"457,638,412,730","48,581,850,529",2.022E+11,743 674,A01,0,1,0,2,8,1,0,NULL,2.022E+11,1 005 926,743 673,B01,1,1,1,1,2002,0,1,-1,-1,0,0,-1,2.022E+11,4,JULES FAVRE                         (BD),0,NULL,1,2,3,1,-1,-1,1,NULL,-1,2,0,1,50,
2.022E+11,1,11,2022,01:10:00,5,69,69386,2,2,3,1,Boulevard Jules Favre,"457,638,412,730","48,581,850,529",2.022E+11,743 674,A01,0,1,0,2,8,1,0,NULL,2.022E+11,1 005 927,743 674,A01,1,1,4,1,1996,0,8,-1,-1,0,0,-1,2.022E+11,4,JULES FAVRE                         (BD),0,NULL,1,2,3,1,-1,-1,1,NULL,-1,2,0,1,50,
2.022E+11,4,12,2022,09:35:00,1,30,30007,2,2,1,3,SILHOL (MONTEE),"441,258,000,000","40,922,000,000",2.022E+11,742 198,A01,0,1,0,2,1,1,5,NULL,2.022E+11,1 003 925,742 197,B01,1,1,1,1,1954,0,1,0,-1,0,0,-1,2.022E+11,4,SILHOL (MONTEE),0,NULL,2,2,0,2,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,4,12,2022,09:35:00,1,30,30007,2,2,1,3,SILHOL (MONTEE),"441,258,000,000","40,922,000,000",2.022E+11,742 198,A01,0,1,0,2,1,1,5,NULL,2.022E+11,1 003 926,742 198,A01,1,1,4,2,2004,0,8,0,-1,0,0,-1,2.022E+11,4,SILHOL (MONTEE),0,NULL,2,2,0,2,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,21,8,2022,11:15:00,1,54,54065,1,1,1,7,Chemin de Thiaville,"484,238,894,600","68,057,566,890",2.022E+11,741 710,A01,3,1,0,0,0,1,5,NULL,2.022E+11,1 003 247,741 710,A01,1,1,2,1,1941,5,0,-1,-1,0,0,-1,2.022E+11,4,590,0,D,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,22,8,2022,10:30:00,1,30,30039,1,1,7,1,NULL,"438,782,600,000","45,035,360,000",2.022E+11,741 034,B01,3,1,0,2,1,1,5,NULL,2.022E+11,1 002 335,741 031,A01,1,1,1,1,1941,3,1,-1,-1,0,0,-1,2.022E+11,4,NULL,-1,NULL,2,1,0,1,-1,-1,1,NULL,3,1,0,1,80,
2.022E+11,22,8,2022,10:30:00,1,30,30039,1,1,7,1,NULL,"438,782,600,000","45,035,360,000",2.022E+11,741 034,B01,3,1,0,2,1,1,5,NULL,2.022E+11,1 002 336,741 034,B01,1,1,4,1,1950,5,2,-1,-1,0,0,-1,2.022E+11,4,NULL,-1,NULL,2,1,0,1,-1,-1,1,NULL,3,1,0,1,80,
2.022E+11,15,5,2022,10:45:00,1,69,69122,2,1,1,2,114 Route d Anse,"459,132,563,564","47,026,446,462",2.022E+11,739 967,B01,1,1,0,2,1,1,5,NULL,2.022E+11,1 000 836,739 966,A01,1,1,1,1,1934,5,1,-1,-1,0,0,-1,2.022E+11,3,30,-1,D,2,2,0,1,3,200,1,NULL,-1,1,0,1,30,
2.022E+11,15,5,2022,10:45:00,1,69,69122,2,1,1,2,114 Route d Anse,"459,132,563,564","47,026,446,462",2.022E+11,739 967,B01,1,1,0,2,1,1,5,NULL,2.022E+11,1 000 837,739 967,B01,1,1,4,1,1963,3,2,-1,-1,0,0,-1,2.022E+11,3,30,-1,D,2,2,0,1,3,200,1,NULL,-1,1,0,1,30,
2.022E+11,17,8,2022,15:30:00,1,75,75101,2,3,1,6,BOULEVARD DE SEBASTOPOL,"488,624,720,000","23,504,440,000",2.022E+11,734 564,A01,1,1,12,0,1,21,5,NULL,2.022E+11,993 527,734 564,A01,1,1,4,1,1962,5,8,0,-1,0,0,-1,2.022E+11,4,BOULEVARD DE SEBASTOPOL,0,NULL,1,5,1,1,-1,-1,1,NULL,-1,1,-1,5,30,
2.022E+11,10,6,2022,20:15:00,5,974,97402,2,1,1,2,Route Nationale 2,"-209,996,160,000","556,857,220,000",2.022E+11,733 734,B01,1,1,0,0,4,13,5,NULL,2.022E+11,992 379,733 732,A01,1,1,1,1,2000,5,1,-1,-1,0,0,-1,2.022E+11,2,2002,0,NULL,2,2,2,1,-1,-1,1,NULL,-1,2,0,1,50,
2.022E+11,10,6,2022,20:15:00,5,974,97402,2,1,1,2,Route Nationale 2,"-209,996,160,000","556,857,220,000",2.022E+11,733 734,B01,1,1,0,0,4,13,5,NULL,2.022E+11,992 382,733 734,B01,1,1,3,1,1976,5,0,-1,-1,0,0,-1,2.022E+11,2,2002,0,NULL,2,2,2,1,-1,-1,1,NULL,-1,2,0,1,50,
2.022E+11,18,8,2022,11:30:00,1,65,65006,1,1,2,7,D113,"429,051,580,000","0,3011370000",2.022E+11,731 611,A01,1,1,0,0,0,1,5,NULL,2.022E+11,989 614,731 611,A01,1,1,2,1,1982,5,0,-1,-1,0,0,-1,2.022E+11,3,113,0,NULL,2,2,0,2,13,850,1,NULL,-1,2,0,1,80,
2.022E+11,14,8,2022,20:42:00,1,34,34032,2,1,1,7,Avenue Colonel d'Ornano,"433,388,300,000","32,099,300,000",2.022E+11,731 178,A01,1,1,0,1,1,1,5,NULL,2.022E+11,989 039,731 178,A01,10,3,3,1,1966,3,0,-1,-1,2,3,1,2.022E+11,4,ORNANO COLONEL D' (AV),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,14,8,2022,20:42:00,1,34,34032,2,1,1,7,Avenue Colonel d'Ornano,"433,388,300,000","32,099,300,000",2.022E+11,731 178,A01,1,1,0,1,1,1,5,NULL,2.022E+11,989 041,731 178,A01,1,1,1,1,2000,5,8,8,-1,0,0,-1,2.022E+11,4,ORNANO COLONEL D' (AV),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,9,6,2022,09:40:00,1,38,38185,2,1,1,3,REY (BOULEVARD E.),"451,923,458,274","57,219,350,338",2.022E+11,728 217,B01,1,1,0,2,3,16,5,NULL,2.022E+11,985 154,728 217,B01,1,1,3,1,1967,5,2,0,-1,-1,-1,-1,2.022E+11,7,REY (BOULEVARD E.),0,NULL,2,4,0,1,0,1340,1,NULL,-1,1,0,1,30,
2.022E+11,9,6,2022,09:40:00,1,38,38185,2,1,1,3,REY (BOULEVARD E.),"451,923,458,274","57,219,350,338",2.022E+11,728 217,B01,1,1,0,2,3,16,5,NULL,2.022E+11,985 159,728 222,A01,1,1,1,1,1964,4,1,0,-1,-1,-1,-1,2.022E+11,7,REY (BOULEVARD E.),0,NULL,2,4,0,1,0,1340,1,NULL,-1,1,0,1,30,
2.022E+11,24,10,2022,19:45:00,3,64,64147,1,9,1,3,D 936,"434,666,560,000","-12,892,200,000",2.022E+11,723 950,B01,2,1,0,2,1,1,5,NULL,2.022E+11,979 544,723 950,B01,1,1,3,1,1990,5,4,-1,-1,0,0,-1,2.022E+11,3,D936,-1,NULL,3,2,0,1,114,926,1,NULL,-1,1,0,1,80,
2.022E+11,24,10,2022,19:45:00,3,64,64147,1,9,1,3,D 936,"434,666,560,000","-12,892,200,000",2.022E+11,723 950,B01,2,1,0,2,1,1,5,NULL,2.022E+11,979 550,723 955,A01,1,1,1,1,1976,4,1,-1,-1,0,0,-1,2.022E+11,3,D936,-1,NULL,3,2,0,1,114,926,1,NULL,-1,1,0,1,80,
2.022E+11,8,6,2022,08:00:00,2,31,31149,2,1,1,3,BD DE L'EUROPE,"435,981,800,000","13,614,900,000",2.022E+11,723 830,A01,1,1,0,2,8,19,5,NULL,2.022E+11,979 385,723 827,Z01,1,1,1,-1,NULL,-1,-1,-1,-1,-1,-1,-1,2.022E+11,7,BD DE L'EUROPE,0,NULL,3,4,1,2,19,4941,1,NULL,-1,1,0,5,50,
2.022E+11,8,6,2022,08:00:00,2,31,31149,2,1,1,3,BD DE L'EUROPE,"435,981,800,000","13,614,900,000",2.022E+11,723 830,A01,1,1,0,2,8,19,5,NULL,2.022E+11,979 390,723 830,A01,1,1,3,2,1987,1,8,0,-1,-1,-1,-1,2.022E+11,7,BD DE L'EUROPE,0,NULL,3,4,1,2,19,4941,1,NULL,-1,1,0,5,50,
2.022E+11,28,11,2022,18:15:00,5,75,75112,2,1,1,2,PONT D AUSTERLITZ,"488,446,490,000","23,653,860,000",2.022E+11,723 694,A01,1,1,0,2,1,2,5,NULL,2.022E+11,979 205,723 687,B01,1,1,1,2,1988,1,1,0,-1,-1,-1,-1,2.022E+11,4,PONT D AUSTERLITZ,0,NULL,2,5,0,1,-1,-1,1,NULL,-1,1,2,1,30,
2.022E+11,28,11,2022,18:15:00,5,75,75112,2,1,1,2,PONT D AUSTERLITZ,"488,446,490,000","23,653,860,000",2.022E+11,723 694,A01,1,1,0,2,1,2,5,NULL,2.022E+11,979 215,723 694,A01,1,1,4,1,1993,1,2,0,-1,-1,-1,-1,2.022E+11,4,PONT D AUSTERLITZ,0,NULL,2,5,0,1,-1,-1,1,NULL,-1,1,2,1,30,
2.022E+11,23,3,2022,16:23:00,1,65,65440,2,1,1,3,RAMOND (RUE),"432,331,410,000","0,0709840000",2.022E+11,810 663,B01,1,1,1,0,1,2,5,NULL,2.022E+11,1 095 298,810 662,A01,3,2,1,1,2012,2,1,-1,-1,-1,-1,-1,2.022E+11,4,RAMOND (RUE),0,NULL,1,1,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,23,3,2022,16:23:00,1,65,65440,2,1,1,3,RAMOND (RUE),"432,331,410,000","0,0709840000",2.022E+11,810 663,B01,1,1,1,0,1,2,5,NULL,2.022E+11,1 095 299,810 662,A01,1,1,1,2,1983,2,1,-1,-1,0,0,-1,2.022E+11,4,RAMOND (RUE),0,NULL,1,1,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,23,3,2022,16:23:00,1,65,65440,2,1,1,3,RAMOND (RUE),"432,331,410,000","0,0709840000",2.022E+11,810 663,B01,1,1,1,0,1,2,5,NULL,2.022E+11,1 095 300,810 663,B01,1,1,4,1,1975,5,2,-1,-1,0,0,-1,2.022E+11,4,RAMOND (RUE),0,NULL,1,1,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,4,7,2022,12:40:00,1,35,35238,2,1,1,2,ROBINOT DE ST-CYR (QUAI),"481,045,700,000","-17,189,800,000",2.022E+11,808 909,B01,3,1,0,2,1,1,5,NULL,2.022E+11,1 092 991,808 909,B01,1,1,4,2,2001,0,8,-1,-1,0,0,-1,2.022E+11,4,ROBINOT DE ST-CYR (QUAI),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,4,7,2022,12:40:00,1,35,35238,2,1,1,2,ROBINOT DE ST-CYR (QUAI),"481,045,700,000","-17,189,800,000",2.022E+11,808 909,B01,3,1,0,2,1,1,5,NULL,2.022E+11,1 092 992,808 910,A01,1,1,1,2,1976,1,1,8,-1,0,0,-1,2.022E+11,4,ROBINOT DE ST-CYR (QUAI),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50,
2.022E+11,31,12,2022,16:00:00,1,36,36207,1,1,1,3,Les Brumales,"464,704,877,517","16,337,227,821",2.022E+11,804 209,B01,1,1,0,2,0,1,5,NULL,2.022E+11,1 086 693,804 207,A01,1,1,1,1,1978,5,8,-1,-1,0,0,-1,2.022E+11,3,72,0,D,2,2,0,2,41,302,2,NULL,-1,1,0,8,80,
2.022E+11,31,12,2022,16:00:00,1,36,36207,1,1,1,3,Les Brumales,"464,704,877,517","16,337,227,821",2.022E+11,804 209,B01,1,1,0,2,0,1,5,NULL,2.022E+11,1 086 697,804 209,B01,1,1,3,1,1952,5,2,6,-1,0,0,-1,2.022E+11,3,72,0,D,2,2,0,2,41,302,2,NULL,-1,1,0,8,80,
