Title,Publication Year,Image URL,Article Content,Article Description,female_mentions,male_mentions,representation
Gonflez vos pneus sans effort avec cette pompe à air Xiaomi à petit prix,2024,https://www.numerama.com/wp-content/uploads/2024/03/pompe-a-air-xiaomi-une.jpg,"[Deal du jour] AliExpress casse le prix de la pompe à air Mi Portable Air Pump 2 de Xiaomi. Une très belle offre pour cet appareil qui gonfle en un rien de temps ballons et roues de scooter, vélo ou … [+2185 chars]","[Deal du jour] AliExpress casse le prix de la pompe à air Mi Portable Air Pump 2 de Xiaomi. Une très belle offre pour cet appareil qui gonfle en un rien de temps ballons et roues de scooter, vélo ou encore trottinette.",2,2,equal
"Test de l'Orbea Diem 30, la Cadillac du vélo électrique urbain",2024,https://cdn.futura-sciences.com/buildsv6/images/largeoriginal/3/5/c/35c6776f97_50213733_orbea.jpg,"Lors du salon CyclingWorld 2024 qui se tenait la semaine dernière à Dusseldorf en Allemagne, Futura a pu tester le vélo électriqueDiem de la marque basque Orbea. Fondée en 1840, celle-ci produisait a… [+3874 chars]","Futura a pu tester le Diem 30, un vélo électrique premium urbain conçu et fabriqué par la marque basque Orbea. Avec un design minimaliste séduisant, ses belles finitions et son autonomie étendue, il est bien plus polyvalent qu’il en a l’air.",2,2,equal
Perdre un smartphone Android va devenir beaucoup plus compliqué,2024,https://www.numerama.com/wp-content/uploads/2021/07/samsung-smarttag-test.jpg,"Trois ans après Apple, Google déploie à son tour un réseau décentralisé, alimenté par l’ensemble des smartphones Android de la planète. « Find My Device » peut retrouver un smartphone sans Internet e… [+2637 chars]","Trois ans après Apple, Google déploie à son tour un réseau décentralisé, alimenté par l'ensemble des smartphones Android de la planète. « Find My Device » peut retrouver un smartphone sans Internet et sans GPS, au même titre que des clés ou un vélo.",0,0,equal
Ce vélo cargo à 1 500 euros peut emporter jusqu’à 200 kg de charge,2024,https://cdn.futura-sciences.com/buildsv6/images/largeoriginal/6/2/f/62f1451479_50214709_fiidot2.jpg,"Si le tarif élevé d'un vélo à assistance électrique haut de gamme comme l'Orbea Diem, que Futura a pu tester, s'explique par sa conception élaborée et son assemblage en Europe, il y a des tarifs plan… [+1805 chars]","Avec un prix particulièrement bas, le Chinois Fiido vient de commercialiser son nouveau vélo cargo T2. Puissant, très autonome, bien équipé, il peut emporter jusqu’à 200 kilos de charge.",0,2,male
Ce vélo électrique basque pourrait bien révolutionner le marché du VAE urbain !,2024,https://cdn.futura-sciences.com/buildsv6/images/largeoriginal/b/b/5/bb54718e4b_50213970_velo-electrique-vea-orbea.jpg,"Lors du salon CyclingWorld 2024 qui se tenait la semaine dernière à Dusseldorf en Allemagne, Futura a pu tester le vélo électriqueDiem de la marque basque Orbea. Fondée en 1840, celle-ci produisait à… [+3946 chars]","Futura a pu tester le Diem 30, un vélo électrique premium urbain conçu et fabriqué par la marque basque Orbea. Avec un design minimaliste séduisant, ses belles finitions et son autonomie étendue, il est bien plus polyvalent qu’il en a l’air.",2,1,female
"Vélo et partenariats : au Rwanda, Kagame parie sur le soft power sportif",2024,https://focus.courrierinternational.com/2024/04/05/0/0/4000/2667/1200/630/60/0/72feb9e_1712329193018-000-34jc6r2.jpg,"Le cyclisme rwandais a traversé des périodes difficiles, raconte Le Soir. Pas plus tard quen 2023, des scandales de corruption ont décapité la fédération rwandaise.
Le Tour du Rwanda, sous la houlet… [+172 chars]","C’est une compétition qui rassemble près de 2 millions de supporteurs, lesquels, sur le bord de la route, applaudissent les cyclistes, rapporte le quotidien belge Le Soir.",0,2,male
Lemmo One MK2 : un nouveau vélo compatible avec le réseau Localiser,2024,https://cdn.mgig.fr/2024/03/mga-ca264762-w375-w1500-w750_accroche.jpg,"Le fabricant de vélo Lemmo a récemment dévoilé le One Mk2, son nouveau modèle qui a lavantage dêtre compatible avec le réseau Localiser dApple. Il intègre un support pour téléphone composé de deux pi… [+1424 chars]","Le fabricant de vélo Lemmo a récemment dévoilé le One Mk2, son nouveau modèle qui a l’avantage d’être compatible avec le réseau Localiser d’Apple. Il intègre un support pour téléphone composé de deux pinces dans le cadre venant maintenir le smartphone, tandis…",0,2,male
"Taïwan, l’île devenue capitale mondiale de l’industrie du vélo",2024,https://img.lemde.fr/2024/04/05/82/0/3992/2661/1440/960/60/0/0ad495c_1712327383939-gettyimages-1266237425.jpg,"Le cycliste sur piste taïwanais Po-Hung Wu présente le vélo Merida de quatrième génération « Reacto », le 14 août 2020 à Taipei. GENE WANG / GETTY IMAGES
« Vous avez vu ? La tour Giant a la même for… [+3001 chars]","Si les usines de semi-conducteurs du géant TSMC sont omniprésentes sur cette île de l’Asie du Sud-Est, les géants du cycle, Giant et Merida, et leurs sous-traitants en sont le deuxième poumon économique. Decathlon surfe sur ce savoir-faire.",0,2,male
Bon plan vélo électrique : le Lankeleisi RX800 Plus 1000W à 2 199 € pour la Vente de Printemps,2024,https://img.generation-nt.com/lankeleisi-rx800-plus_04B002A301695829.jpg,"Aujourd'hui, focus sur le vélo électrique Lankeleisi RX800 Plus.
Avec son cadre robuste en alliage d'aluminium, il est doté d'un moteur sans balais de 1 000 W qui peut générer un couple de 80 Nm, ce… [+1341 chars]","À la recherche d'un vélo électrique puissant et fiable ? Découvrez le Lankeleisi RX800 Plus, proposé à prix réduit pour l'arrivée du printemps chez Buybestgear.",0,1,male
"Le vélo : un allié pour la santé, l’économie et l’environnement",2024,https://www.rudebaguette.com/wp-content/uploads/2024/03/velo-avantage-2.jpg,"Le vélo, loin d’être un simple moyen de transport, se révèle être un véritable concentré d’avantages pour la santé, l’économie et l’environnement. Décryptage d’un mode de déplacement alternatif qui a… [+3270 chars]","Le vélo, loin d'être un simple moyen de transport, se révèle être un véritable concentré d'avantages pour la santé, l'économie et l'environnement. Décryptage d'un mode de déplacement alternatif qui a le vent en poupe.",0,0,equal
Test du vélo électrique Engwe L20 SE : le fatbike pliable confortable et agile,2024,https://img.generation-nt.com/engwe-l20-se-07_04B002A301696034.jpg,"Confort, compact et pas cher
Engwe s'est rapidement fait un nom sur le secteur du vélo électrique avec quelques références sur le marché comme l'Engine X que nous avions testé, ou d'autres modèles m… [+14174 chars]","La mobilité électrique gagne du terrain et les vélos électriques s'installent un peu plus chaque jour dans le paysage, portés par quelques marques misant sur des productions soignées et abordables comme Engwe. Découvrons aujourd'hui son dernier modèle L20 SE.",0,2,male
Ces alléchants vélos électriques d’aventure de Cannondale épousent le moteur Bosch idéal,2024,https://images.frandroid.com/wp-content/uploads/2024/04/cannondale-synapse-velo-electrique.jpeg,"Cannondale renforce sa gamme de gravels électriques avec deux nouveaux modèles répondant au nom de Synapse Neo Allroad 1 et 2. Ce duo se ressemble en tous points, à deux différences près : la transmi… [+2715 chars]","Cannondale renforce sa gamme de gravels électriques avec deux nouveaux modèles répondant au nom de Synapse Neo Allroad 1 et 2. Ce duo se ressemble en tous points, à deux différences près : la transmission et les freins.",0,0,equal
Test Touroll J1 ST : le VAE urbain à prix serré,2024,https://img.generation-nt.com/touroll-j1st_04B002A301696424.webp,"Un VAE taillé pour la balade et le loisir
Après un lancement complexe du fait du manque de références et de prix particulièrement élevés pour des performances pas toujours adéquates au niveau de l'a… [+15175 chars]","La multiplication des références sur le marché du vélo électrique est une bonne chose puisqu'elle favorise la concurrence au profit du consommateur. C'est ainsi que Touroll lance une nouvelle gamme de VAE toujours plus accessible, et notamment le modèle J1 ST…",1,1,equal
Lapierre Aircode DRS SE Alpine : la collab avec l’A290_β,2024,https://images.caradisiac.com/images/8/2/1/7/208217/S7-208217-797419.jpg,"Alpine et Lapierre, cest décidément une histoire damour. Après deux vélos que nous vous avions présentés, cest au tour dun cycle de route inspiré du concept car A290_, lui-même puisant dans la Renaul… [+1134 chars]","Lapierre et Alpine reviennent pour une nouvelle collaboration qui puise son style dans le prototype électrique A290_β, mais sans assistance électrique.",1,1,equal
Fiido T2 Longtail : un nouveau vélo cargo électrique qui va révolutionner votre façon de vous déplacer !,2024,https://www.fredzone.org/wp-content/uploads/2024/04/fiido-t2-2.jpg,"Lancé le 10 avril 2024, ce nouveau venu dans la gamme Fiido promet de révolutionner la façon dont nous envisageons les déplacements à vélo. Découvrons ensemble les atouts de ce modèle prometteur.
Un… [+2405 chars]","Le marché des vélos électriques est en pleine effervescence avec de nouveaux modèles toujours plus innovants qui font leur apparition. Au nombre de ceux-ci, le Fiido T2 Longtail se présente comme un vélo cargo électrique qui se démarque par ses performances e…",0,3,male
"« Le vélo électrique, éloigne les relous » : 3 bonnes raisons de se mettre au vélo électrique quand on est une meuf [Sponso]",2024,https://www.madmoizelle.com/wp-content/uploads/2024/03/85-winorabikes-rotterdam-day-01-l1100342.jpg,"Et si changer de mode de transport permettait d’éloigner les relous ? Et en plus d’être moins sédentaire ? Il n’y a que des bonnes raisons pour se mettre au vélo électrique. 
Mais kessecé ? Un VAE e… [+5219 chars]","Cet article est sponsorisé par Winora


Vous en avez marre des relous dans les transports en commun, des problèmes techniques qui vous mettent à la bourre. Et, si vous vous mettiez au VAE (Vélo à Assistance Électrique) ? 
Cet article « Le vélo électrique, él…",0,1,male
Les vélos électriques Lidl à 1 199 euros vont-ils casser le marché?,2024,https://images.caradisiac.com/images/7/7/9/7/207797/S7-207797-794797.jpg,"Un vélo élégant, fonctionnel et qui ne coûte pas un bras. Cest la promesse de Lidl. Pour les 1 199 euros demandés, lenseigne de grande distribution se paie même quelques fonctions pratiques comme le … [+2171 chars]",Lidl avait tenté une incursion dans l’univers du VAE avec le Crivit X. Un vélo dont le rapport qualité-prix-performances était aussi impressionnant que son stock était pauvre. L’enseigne allemande revient le 25 mars prochain avec une version un peu remaniée.,0,1,male
"Top 3 du jour : barre de son LG à 249€ + carte cadeau, vélo électrique GUNAI GN27 à 929€ et PC MSI Thin à -33%",2024,https://img.generation-nt.com/msi-thin-gf63-12ve-016fr_04B002A301696304.webp,"Commençons avec la barre de son LG SE6S.
Elle génère un son puissant, sans caisson de basses, et est équipée du Smart Up-Mixer LG qui convertit un signal audio classique à 2 canaux en son surround m… [+2606 chars]","GNT est le portail Hi-Tech français consacré aux nouvelles technologies (internet, logiciel, matériel, mobilité, entreprise) et au jeu vidéo PC et consoles.",2,1,female
Miloo Classy Infinite by Nespresso : un vélo électrique conçu à partir des capsules de café,2024,https://images.caradisiac.com/images/7/8/0/2/207802/S7-207802-794817.jpg,"Miloo et non Milou, le foxterrier du célèbre reporter, est un fabricant de vélo Suisse. Un pays qui aime le vélo et à qui nous devons Stromer (nous avions dailleurs essayé le ST3 Pinion).
La date da… [+2816 chars]","Le fabricant de vélos électrique Miloo et Nespresso se sont associés pour concevoir un vélo à assistance électrique à partir des capsules de café. L’idée, poussée à son paroxysme a accouché de 220 exemplaires d’un Speedbike haut de gamme.",0,3,male
"Libérée, délivrée : les joies du vélo électrique quand on est une meuf [Sponso]",2024,https://www.madmoizelle.com/wp-content/uploads/2024/03/85-winorabikes-rotterdam-day-01-l1100342.jpg,"Vous en avez marre des relous dans les transports en commun, des problèmes techniques qui vous mettent à la bourre ? Et si vous vous mettiez au VAE (Vélo à Assistance Électrique) ? 
Mais kessecé ? U… [+5225 chars]","Cet article est sponsorisé par Winora


Vous en avez marre des relous dans les transports en commun, des problèmes techniques qui vous mettent à la bourre. Et, si vous vous mettiez au VAE (Vélo à Assistance Électrique) ? 
Cet article Libérée, délivrée : les …",0,0,equal
Olivier Prévost (Yamaha Europe) : « Nous étudions un produit 4 roues à propulsion électrique »,2024,https://images.caradisiac.com/images/8/0/0/7/208007/S7-208007-796060.jpg,"Le marché du vélo subit une légère baisse qui nest en réalité quun retour au rythme avant COVID. Le marché du vélo, et particulièrement celui à assistance électrique, est un nouvel eldorado pour les … [+4648 chars]","Yamaha a inauguré la semaine dernière une chaîne d’assemblage dédiée aux moteurs de vélos à assistance électrique dans son usine de Saint-Quentin (Aisne). L’occasion d’échanger avec Olivier Prévost, P.-D.G. de Yamaha Europe.",0,1,male
"Mercedes 300 SL : un record de vitesse, mais à vélo (les voitures les plus rapides du monde)",2024,https://images.caradisiac.com/images/7/9/5/3/207953/S7-207953-795684.jpg,"Cest une injustice. Lune des plus légendaire sportive de tous les temps, la Mercedes 300 SL na jamais battu de record du monde de vitesse, du moins pas officiellement, et si elle y est parvenue, c'es… [+4428 chars]","Elle était, à son époque, la voiture de série la plus rapide au monde, sans pour autant que le record ne soit attesté. En revanche, le chef-d’œuvre aux portes papillons de l'étoile a participé à un autre exploit, dûment homologué : celui d'un cycliste qui a r…",2,2,equal
Test du KickScooter E2 Pro : une grosse trottinette électrique compatible Localiser,2024,https://cdn.mgig.fr/2024/04/mga-62e70599-w375-w1500-w750_accroche.jpg,"Les accessoires compatibles avec le réseau Localiser dApple sont de plus en plus variés : vélo, tasse, sac à dos Les trottinettes électriques néchappent pas à la règle, et Ninebot a lancé en fin dann… [+1498 chars]","Les accessoires compatibles avec le réseau Localiser d’Apple sont de plus en plus variés : vélo, tasse, sac à dos… Les trottinettes électriques n’échappent pas à la règle, et Ninebot a lancé en fin d’année dernière son KickScooter E2 Pro. Un modèle grand form…",0,0,equal
Vous vous déplacez à vélo en famille. Racontez-nous,2024,https://img.lemde.fr/2024/03/28/625/0/5619/2809/1440/720/60/0/8e5de88_1711639609451-hemis-2a0pap4.jpg,"La Société éditrice du Monde souhaite présenter dans ses publications une sélection de témoignages, sous forme décrits, de photographies et de vidéos (ci-après désignés ensemble ou séparément Contri… [+4179 chars]""","En ville comme à la campagne, vous vous êtes décidé – ou avez renoncé – à rouler avec vos enfants à bicyclette. Racontez-nous comment et pourquoi vous avez fait ce choix.",0,2,male
"En route pour la victoire, Van der Poel remercie... son vélo",2024,https://imgresizer.eurosport.com/unsafe/2560x1440/filters:format(jpeg)/origin-imgresizer.eurosport.com/2024/04/07/3944972-80113153-2560-1440.jpg,"Pas ingrat, Mathieu Van der Poel ! A deux kilomètres de l'arrivée au vélodrome, le futur double vainqueur néerlandais de Paris-Roubaix a salué la contribution de son compagnon de route... son vélo. E… [+173 chars]","Pas ingrat, Mathieu Van der Poel ! A deux kilomètres de l'arrivée au vélodrome, le futur double vainqueur néerlandais de Paris-Roubaix a salué la contribution de son compagnon de route... son vélo. Et à travers lui, évidemment, ses mécaniciens de l'équipe Alp…",0,4,male
Engwe EP-2 Pro : Test et avis complet sur le vélo électrique pliable et puissant,2024,https://dailygeekshow.com/wp-content/uploads/2024/04/une-Engwe-EP-2-Pro.jpg,"Le monde des vélos électriques est en pleine expansion, et le Engwe EP-2 Pro se démarque comme un choix de qualité pour les amateurs de vélo électrique. Dans ce test, nous vous guidons à travers une … [+3975 chars]","Le monde des vélos électriques est en pleine expansion, et le Engwe EP-2 Pro se démarque comme un choix de qualité pour les amateurs de vélo électrique. Dans ce test, nous vous guidons à travers une évaluation complète de ce modèle de VAE (Vélo à Assistance É…",0,0,equal
Vélo électrique : Cowboy dévoile son vélo tout terrain et casse les prix pour son lancement,2024,https://www.meilleure-innovation.com/wp-content/uploads/2024/03/cowboy-velo-electrique.png,"<!DOCTYPE html>

Avec l’arrivée des beaux jours, l’envie d’aller au bureau à vélo ou de se balader le week-end revient naturellement et coup de chance, la marque de vélo électrique Cowboy a sorti son… [+2248 chars]","Avec l’arrivée des beaux jours, l’envie d’aller au bureau à vélo ou de se balader le week-end revient naturellement et coup de chance, la marque de vélo électrique Cowboy a sorti son premier modèle de « cross ».SommaireUne grande nouveauté pour la fourchePas …",2,1,female
Yamaha révolutionne l'usine de Saint-Quentin,2024,https://photos.auto-moto.com/34/2024/04/photo_article/26497/158367/1200-L-yamaha-rvolutionne-l-usine-de-saint-quentin.jpg,"Dans le monde en constante évolution de la mobilité, l'industrie du vélo électrique est en plein essor, et Yamaha ne manque pas le train en marche. Avec une vision audacieuse et une stratégie axée su… [+3847 chars]","En terminant l'ère MBK, Yamaha ne comptait pas fermer son usine française basée à Saint-Quentin dans l'Aisne. Au contraire, le constructeur japonais compte l'utiliser pour bousculer le marché européen de la mobilité deux roues.",0,2,male
Pourquoi j’ai détesté réparer mon vélo avec Cyclofix ?,2024,https://www.meilleure-innovation.com/wp-content/uploads/2024/03/cyclofix-colere.png,"<!DOCTYPE html>

Faut-il faire réparer son vélo en boutique ou à domicile ? Nous avons testé Cyclofix et voici notre avis.
Sommaire<ul><li>Cyclofix, réparateur de vélo à domicile.</li><li>Notre avis… [+5902 chars]","Faut-il faire réparer son vélo en boutique ou à domicile ? Nous avons testé Cyclofix et voici notre avis.SommaireCyclofix, réparateur de vélo à domicile.Notre avis sur Cyclofix : c’est beaucoup trop cher.D’autres avis clients contestant les tarifs de Cyclofix…",0,2,male
"Ce vélo électrique longtail, déjà pas cher, fait une offre de lancement très alléchante !",2024,https://www.meilleure-innovation.com/wp-content/uploads/2024/04/velo-fiido-une.png,"<!DOCTYPE html>

Bien que le rapport prix-prestations du vélo cargo électrique Fiido T2 soit déjà très intéressant avec une remise de 300€, la marque Fiido offre en plus des accessoires. Pour les pre… [+4137 chars]","Bien que le rapport prix-prestations du vélo cargo électrique Fiido T2 soit déjà très intéressant avec une remise de 300€, la marque Fiido offre en plus des accessoires. Pour les premiers jours de lancement du vélo, 199€ de produits sont offerts. Si vous êtes…",0,1,male
Voici le top 10 des villes mondiales les plus accessibles à pied (et il y a une française dedans),2024,https://www.madmoizelle.com/wp-content/uploads/2024/04/classement-meilleures-villes-pied.jpg,"Pour découvrir une ville sans utiliser sa voiture, rien de vaut la marche. Voici les 10 villes dans le monde qui sont les plus accessibles à pied, d’après une étude. 
Tout le monde n’a pas de voitur… [+1881 chars]","Tout le monde n’a pas de voiture, ou l’envie de se déplacer avec elle en ville. Dans le monde, dans certaines métropoles, il est parfois même plus facile de se déplacer à pied ou à vélo plutôt qu’en voiture ou en transports en commun. Les 10 villes où il est …",1,3,male
À quand un vrai coup de pédale dans la campagne de Joe Biden ?,2024,https://focus.courrierinternational.com/2024/04/08/0/0/839/1119/1200/630/60/0/874a850_1712590399360-image-4.png,"Un cycliste tente de faire avancer sa bicyclette tant bien que mal, mais ses roues sembourbent et le vélo perd de la vitesse. Bref, la course à la Maison-Blanche sannonce laborieuse pour Joe Biden. C… [+2589 chars]","Les débuts poussifs de la campagne de réélection de Joe Biden donnent pour l’heure des sueurs froides aux démocrates. Mais un bon coup d’accélérateur pourrait faire taire les plus pessimistes, estime le magazine “Time”.",0,0,equal
BuyBestGear casse les prix sur ces vélos électriques pour profiter des beaux jours !,2024,https://dailygeekshow.com/wp-content/uploads/2024/03/une-printemps-velo.jpg,BuyBestGear a lancé ses ventes flash de printemps ! Cette plateforme spécialisée dans la vente en ligne de vélos électriques sest fait connaître partout dans le monde grâce à sa politique imbattable … [+3080 chars],BuyBestGear a lancé ses ventes flash de printemps ! Cette plateforme spécialisée dans la vente en ligne de vélos électriques s’est fait connaître partout dans le monde grâce à sa politique imbattable de promotions qui s’enchaînent. Avec l'arrivée du printemps…,0,0,equal
Les femmes en force au cœur du peloton : le vélo comme vecteur d’émancipation,2024,https://www.lalibre.be/resizer/v2/KCNRT6COUJDCVLE5JVKJYRWRTY.jpg?auth=d89f4478cd4a012806ccbb5acac255f20289d9883690df7dea117066dd75e60e&width=1200&height=630&quality=85&focal=256%2C170&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2F3R4IDPARFVEO3L2LC5OCCXQ5RM.png%3A100%3A0%2C557,"Nous ne sommes bien sûr plus au début XXe, quand la bicyclette était considérée comme un accessoire masculin. Mais les freins à lutilisation du vélo restent plus forts chez les femmes. On identifie … [+5963 chars]""","La Flèche wallonne mercredi, Liège-Bastogne-Liège dimanche, la semaine prochaine, le vélo sera roi. Avec chaque fois des épreuves féminines. Car la petite reine n’a jamais aussi bien porté son nom. ...",4,1,female
Lidl lance l’accessoire parfait pour utiliser son vélo sans sortir de chez soi,2024,https://www.tuxboard.com/wp-content/uploads/2024/03/Lidl-lance-laccessoire-parfait-pour-utiliser-son-velo-sans-sortir-de-chez-soi-1.jpg,"Lidl a décidé de mettre en vente l'accessoire parfait qui vous permet d'utiliser votre vélo sans jamais sortir de chez vous !
De plus en plus de personnes n’hésitent pas à se déplacer à vélo pour se… [+3588 chars]","De plus en plus de personnes n’hésitent pas à se déplacer à vélo pour se rendre au travail. Certaines utilisent...
L’article Lidl lance l’accessoire parfait pour utiliser son vélo sans sortir de chez soi est apparu en premier sur Tuxboard.",0,3,male
"Matériel, combinaisons, attitude : Lappartient inquiet"" et ""choqué"" par les chutes""",2024,https://imgresizer.eurosport.com/unsafe/2560x1440/filters:format(jpeg)/origin-imgresizer.eurosport.com/2020/05/05/2814874-58062508-2560-1440.jpg,"Vingegaard, Roglic et Evenepoel à terre : l'énorme chute sur le tour du Pays Basque","\""Il y a un sujet avec le matériel mais ce n\u0027est pas le seul\""",0,1,male
La synthèse de 54 études de psychologie montre qu’il est plus efficace de se relaxer que de se défouler pour gérer sa colère,2024,https://atlantico-media.s3.eu-west-3.amazonaws.com/pexels_min_an_1234035_a4c624bda6.jpg,"C'est ce qui ressort de notre nouvelle analyse de 154 études portant sur la manière dont les activités qui augmentent ou diminuent l'excitation physiologique influent sur la colère et l'agressivité.… [+3944 chars]","Certaines tactiques couramment recommandées pour gérer la colère, comme frapper un punching-ball, faire du jogging ou du vélo, ne sont pas efficaces pour aider les gens à se calmer.",1,1,equal
Roglic dans le décor : la chute du leader de la course en vidéo,2024,https://imgresizer.eurosport.com/unsafe/2560x1440/filters:format(jpeg)/origin-imgresizer.eurosport.com/2024/04/03/3942389-80061488-2560-1440.jpg,"Leader du Tour du Pays Basque, Primoz Roglic (Bora-Hansgrohe) a été stoppé dans son élan par une chute à 40 km de l'arrivée de la 3e étape entre Espelette et Alsasua. Touché au coude dans sa chute, l… [+292 chars]","Leader du Tour du Pays Basque, Primoz Roglic (Bora-Hansgrohe) a été stoppé dans son élan par une chute à 40 km de l'arrivée de la 3e étape entre Espelette et Alsasua. Touché au coude dans sa chute, le Slovène est remonté sur son vélo deux minutes plus tard en…",0,0,equal
Les trottinettes enfin soumises aux mêmes règles que les vélos,2024,https://images.caradisiac.com/images/7/9/1/9/207919/S7-207919-795523.jpg,"Cela semble dune logique implacable, et pourtant. Jusquici, la signalisation routière verticale, de type panneaux ou feux tricolores, ne sappliquait pas aux trottinettes, draisiennes ou gyropodes éle… [+1128 chars]","Les conducteurs d’engins de déplacement personnel motorisés, comme les trottinettes, doivent désormais appliquer les mêmes règles que les cyclistes, il était temps !",0,1,male
Test du vélo électrique Fiido Titan : un mastodonte pour les amateurs de longs trajets,2024,https://www.meilleure-innovation.com/wp-content/uploads/2024/02/design-cote-fiido-titan-1.png,"<!DOCTYPE html>

Le test du vélo électrique Fiido Titan prouve une chose : entre les vélos électriques « fatbike » et les scooters électriques, la ligne est fine.
Sommaire<ul><li>Où acheter le Fiido… [+14297 chars]","Le test du vélo électrique Fiido Titan prouve une chose : entre les vélos électriques « fatbike » et les scooters électriques, la ligne est fine.SommaireOù acheter le Fiido Titan au meilleur prix ?Fiche techniqueUnboxing et assemblage du Fiido TitanLe designL…",0,1,male
Quand les constructeurs auto prennent le large,2024,https://images.caradisiac.com/images/7/7/1/7/207717/S7-207717-794285.jpg,"Suzuki : une voiture volante dès 2025 ?
Le concept de voiture volante est un vieux fantasme de lindustrie, mais celui-ci pourrait bien finir par se concrétiser. Cest en tout cas la volonté du japona… [+3653 chars]","Des vélos-cargos aux voitures volantes en passant par les bateaux, les constructeurs automobiles cherchent à se diversifier tous azimuts. Démonstration par l’exemple sur terre, en mer et dans les airs.",0,2,male
Meilleur support smartphone pour vélo en 2024,2024,https://sf2.cnetfrance.fr/wp-content/uploads/cnet/2024/04/support-smartphone-quad-lock.jpg,"Quel est le meilleur support de téléphone pour vélo ?
Si vous cherchez un moyen de fixer votre smartphone en toute sécurité au guidon ou à la potence de votre vélo, de nombreux produits existent. La… [+4884 chars]",Vous cherchez un moyen sûr de fixer votre iPhone ou votre smartphone Android sur votre vélo ? Voici nos meilleurs choix de supports smartphone.,0,3,male
"L’incroyable histoire du vélo volé puis retrouvé de Jonathan, obligé de se rendre justice lui-même : la police m'a autorisé à disquer le cadenas""""",2024,"https://www.lalibre.be/resizer/hk0t_0MjssDTuDVqAg7tVfjMpV8=/1200x630/filters:format(jpeg):focal(1495x1005:1505x995):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/OIO44DUUUNC2DB5T3FIJECBT5U.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/FWYKPVC62VDH5G23ZCEBLNYCRU.jpg","Des vélos appâts seront déployés à large échelle pour lutter contre le fléau du vol de vélosCe jeudi soir, alors quil traverse le parvis de Saint-Gilles situé à 100 mètres à peine de chez lui, quelle… [+3086 chars]","En août dernier, Jonathan s’est fait voler son vélo à Saint-Gilles. Ce jeudi, il l’a retrouvé. La police constate, mais ne peut rien faire. ...",1,4,male
Fiido T2 : un nouveau vélo cargo longtail électrique bien équipé et au prix très abordable,2024,https://www.meilleure-innovation.com/wp-content/uploads/2024/04/velo-cargo-longtail-electrique-urbain-fiido-t2.jpg,"<!DOCTYPE html>

Suite au T1 Pro plutôt compact, le Fiido T2 est le second vélo cargo électrique de type fat-bike de la gamme, présentant une grande charge utile, de hautes performances, le tout à pr… [+6078 chars]","Suite au T1 Pro plutôt compact, le Fiido T2 est le second vélo cargo électrique de type fat-bike de la gamme, présentant une grande charge utile, de hautes performances, le tout à prix d’ami. Il vient d’être dévoilé aujourd’hui, et il est disponible immédiate…",0,3,male
Le nouveau vélo électrique IWEECH Promenade mise autant sur le confort que sur la techno,2024,https://www.meilleure-innovation.com/wp-content/uploads/2024/04/velo-iweech.jpg,"<!DOCTYPE html>

Nourri à la même technologie que son premier modèle dynamique de vélo électrique, l’IWEECH Promenade joue sur une utilisation confortable et polyvalente, tout en dégonflant le prix.… [+3413 chars]","Nourri à la même technologie que son premier modèle dynamique de vélo électrique, l’IWEECH Promenade joue sur une utilisation confortable et polyvalente, tout en dégonflant le prix. Lorsque l’on cherche un vélo électrique connecté, on tombe souvent sur des mo…",0,2,male
BON PLAN : 5 pépites à saisir d’urgence chez Cdiscount !,2024,https://dailygeekshow.com/wp-content/uploads/2024/03/une-pepite-cdiscount.jpg,"Aujourd’hui, vous allez pouvoir faire des économies XXL chez Cdiscount. Machine à café, vélo électrique, smartphone On fait le point ensemble.
Machine à café PHILIPS L’Or Barista
La machine à café … [+2831 chars]","Aujourd'hui, vous allez pouvoir faire des économies XXL sur Cdiscount. Machine à café, vélo électrique, smartphone… On fait le point ensemble.
The post BON PLAN : 5 pépites à saisir d’urgence chez Cdiscount ! appeared first on Daily Geek Show.",0,2,male
Ces 4 vélos électriques bénéficient actuellement de très belles promos !,2024,https://dailygeekshow.com/wp-content/uploads/2024/03/une-velo-onesport.jpg,"Quotidiennement, le Daily Geek Show vous propose des accessoires et gadgets visant à faciliter votre quotidien ou bien à vous divertir. Aujourdhui, nous vous proposons 4 vélos électriques en promotio… [+4408 chars]","Quotidiennement, le Daily Geek Show vous propose des accessoires et gadgets visant à faciliter votre quotidien ou bien à vous divertir. Aujourd’hui, nous vous proposons 4 vélos électriques en promotion sur Geekbuying. N’oubliez pas d’utiliser les codes promo …",1,2,male
Van Aert a débuté sa rééducation et n'abandonne pas l'idée du Giro,2024,https://imgresizer.eurosport.com/unsafe/2560x1440/filters:format(jpeg)/origin-imgresizer.eurosport.com/2024/03/28/3939482-80003348-2560-1440.jpg,"Catastrophe pour Van Aert, victime d'une terrible chute à quatre jours du Ronde",Wout Van Aert,0,0,equal
