Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,num_veh_y,senc,obs,obsm,choc,manv,motor,catr,voie,v1,v2,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,age
202000023641,9,11,2020,0 days 08:40:00,1,75,75110,2,2,1,6,BOULEVARD DE MAGENTA,"48,8705460","2,3611960",3,4,2,1965.0,1,0,-1,-1,A01,1,0,1,1,25,5,4,,0.0,,2,6,3,1,1,1,0,4,50,child
202000023641,9,11,2020,0 days 08:40:00,1,75,75110,2,2,1,6,BOULEVARD DE MAGENTA,"48,8705460","2,3611960",1,1,1,2004.0,2,8,0,-1,A01,1,0,1,1,25,5,4,,0.0,,2,6,3,1,1,1,0,4,50,adult
202000023643,9,11,2020,0 days 16:20:00,1,94,94058,2,1,1,3,PIERRE BROSSOLETTE (AV),"48,8348150","2,5062110",1,4,1,1975.0,5,2,8,-1,B01,3,0,2,2,19,5,3,120,0.0,,2,2,0,1,1,1,0,8,30,child
202000023643,9,11,2020,0 days 16:20:00,1,94,94058,2,1,1,3,PIERRE BROSSOLETTE (AV),"48,8348150","2,5062110",1,4,1,2006.0,2,8,0,-1,B01,3,0,2,2,19,5,3,120,0.0,,2,2,0,1,1,1,0,8,30,adult
202000023700,9,11,2020,0 days 07:33:00,2,29,29024,2,6,1,3,Avenue victor hugo,"48,2770880"," -3,5593830",1,1,2,1980.0,1,1,-1,-1,B01,1,0,2,7,1,5,4,Avenue victor hugo,-1.0,,2,2,0,1,1,1,5,1,50,child
202000023700,9,11,2020,0 days 07:33:00,2,29,29024,2,6,1,3,Avenue victor hugo,"48,2770880"," -3,5593830",1,3,1,2007.0,2,2,-1,-1,B01,1,0,2,7,1,5,4,Avenue victor hugo,-1.0,,2,2,0,1,1,1,5,1,50,adult
202000023712,3,11,2020,0 days 06:35:00,5,53,53097,2,6,9,3,Boulevard du Maréchal de Lattre de Tassigny,"48,1478060"," -0,4127490",1,1,1,1967.0,1,1,-1,-1,B01,1,0,2,7,1,5,3,32,0.0,D,2,2,0,1,1,2,0,1,70,child
202000023712,3,11,2020,0 days 06:35:00,5,53,53097,2,6,9,3,Boulevard du Maréchal de Lattre de Tassigny,"48,1478060"," -0,4127490",1,3,2,2000.0,1,9,-1,-1,B01,1,0,2,7,1,5,3,32,0.0,D,2,2,0,1,1,2,0,1,70,adult
202000023717,26,9,2020,0 days 11:45:00,1,69,69264,2,1,2,-1,AMPERE  (rue),"45,9879500","4,7246000",1,3,1,1971.0,5,8,0,-1,A01,3,1,0,0,25,5,4,,0.0,,1,1,0,1,1,2,0,4,50,child
202000023717,26,9,2020,0 days 11:45:00,1,69,69264,2,1,2,-1,AMPERE  (rue),"45,9879500","4,7246000",1,1,2,1994.0,5,1,0,-1,A01,3,1,0,0,25,5,4,,0.0,,1,1,0,1,1,2,0,4,50,adult
202000023758,8,11,2020,0 days 19:05:00,3,91,91434,2,1,1,2,SALVADOR ALLENDE (RUE),"48,6590520","2,3487830",1,1,1,1975.0,9,1,0,-1,B01,2,0,2,0,0,5,4,SALVADOR ALLENDE (RUE),0.0,,2,2,0,1,1,1,0,1,50,child
202000023758,8,11,2020,0 days 19:05:00,3,91,91434,2,1,1,2,SALVADOR ALLENDE (RUE),"48,6590520","2,3487830",1,4,1,2002.0,9,8,0,-1,B01,2,0,2,0,0,5,4,SALVADOR ALLENDE (RUE),0.0,,2,2,0,1,1,1,0,1,50,adult
202000023775,6,11,2020,0 days 17:55:00,5,34,34129,1,2,1,3,EUROPE (AVENUE DE L'),"43,5716300","3,8957400",1,1,1,1969.0,1,1,8,-1,A01,1,0,2,8,19,5,3,132,0.0,,2,2,1,1,1,1,3,1,50,child
202000023775,6,11,2020,0 days 17:55:00,5,34,34129,1,2,1,3,EUROPE (AVENUE DE L'),"43,5716300","3,8957400",1,4,1,1991.0,3,8,0,-1,A01,1,0,2,8,19,5,3,132,0.0,,2,2,1,1,1,1,3,1,50,adult
202000023823,9,11,2020,0 days 07:50:00,1,17,17337,1,1,1,2,D734,"45,9910730"," -1,3611670",1,2,1,1954.0,3,0,-1,-1,B01,2,0,2,4,2,5,3,734,-1.0,,2,2,0,1,1,1,0,1,80,child
202000023823,9,11,2020,0 days 07:50:00,1,17,17337,1,1,1,2,D734,"45,9910730"," -1,3611670",1,1,1,1978.0,1,1,-1,-1,B01,2,0,2,4,2,5,3,734,-1.0,,2,2,0,1,1,1,0,1,80,adult
202000023828,9,11,2020,0 days 07:50:00,1,973,97309,2,1,1,3,Route de Montjoly (rd1),"4,9131500"," -52,2730990",1,1,1,1945.0,5,1,-1,-1,B01,1,0,2,2,19,5,3,1,-1.0,,2,2,3,1,1,1,9,8,50,child
202000023828,9,11,2020,0 days 07:50:00,1,973,97309,2,1,1,3,Route de Montjoly (rd1),"4,9131500"," -52,2730990",1,3,1,2005.0,2,0,-1,-1,B01,1,0,2,2,19,5,3,1,-1.0,,2,2,3,1,1,1,9,8,50,adult
202000023857,6,11,2020,0 days 16:00:00,1,988,98818,2,1,1,3,VICTOIRE-HENRI LAFLEUR (AVENUE DE LA)," -22,2744300","166,4467800",1,4,1,1964.0,0,2,8,-1,B01,3,0,2,8,1,5,4,624,0.0,,3,5,0,2,1,1,0,1,50,child
202000023857,6,11,2020,0 days 16:00:00,1,988,98818,2,1,1,3,VICTOIRE-HENRI LAFLEUR (AVENUE DE LA)," -22,2744300","166,4467800",1,1,1,1988.0,0,1,8,-1,B01,3,0,2,8,1,5,4,624,0.0,,3,5,0,2,1,1,0,1,50,adult
202000023960,16,12,2020,0 days 14:47:00,1,49,49007,2,1,1,3,GAIN ( LOUIS),"47,4694870"," -0,5415160",1,1,1,1980.0,1,1,0,-1,B01,1,0,2,1,1,5,4,GAIN ( LOUIS),0.0,,-1,2,0,1,1,1,0,1,50,child
202000023960,16,12,2020,0 days 14:47:00,1,49,49007,2,1,1,3,GAIN ( LOUIS),"47,4694870"," -0,5415160",1,4,1,2006.0,2,2,4,-1,B01,1,0,2,1,1,5,4,GAIN ( LOUIS),0.0,,-1,2,0,1,1,1,0,1,50,adult
202000023994,17,12,2020,0 days 15:00:00,1,75,75115,2,1,1,3,AVENUE DE LA PORTE DE SEVRES,"48,8351830","2,2777080",1,1,1,1953.0,9,1,0,-1,B01,1,0,2,1,1,5,4,,0.0,,3,4,0,1,1,1,0,1,50,child
202000023994,17,12,2020,0 days 15:00:00,1,75,75115,2,1,1,3,AVENUE DE LA PORTE DE SEVRES,"48,8351830","2,2777080",1,4,1,1983.0,9,8,0,-1,B01,1,0,2,1,1,5,4,,0.0,,3,4,0,1,1,1,0,1,50,adult
202000023996,17,12,2020,0 days 17:40:00,5,75,75114,2,1,1,6,AVENUE DU GENERAL LECLERC,"48,8317090","2,3302340",3,4,2,1936.0,5,8,8,-1,A01,1,0,1,1,25,5,4,,0.0,,2,7,0,1,1,1,0,4,30,child
202000023996,17,12,2020,0 days 17:40:00,5,75,75114,2,1,1,6,AVENUE DU GENERAL LECLERC,"48,8317090","2,3302340",1,1,1,1975.0,9,2,0,-1,A01,1,0,1,1,25,5,4,,0.0,,2,7,0,1,1,1,0,4,30,adult
202000024000,17,12,2020,0 days 14:33:00,1,75,75108,2,7,1,3,PLACE DE LA CONCORDE,"48,8640760","2,3201270",1,1,1,1961.0,4,1,0,-1,A01,3,0,2,7,19,5,4,,0.0,,2,4,0,1,1,1,0,1,50,child
202000024000,17,12,2020,0 days 14:33:00,1,75,75108,2,7,1,3,PLACE DE LA CONCORDE,"48,8640760","2,3201270",1,4,2,1987.0,9,8,0,-1,A01,3,0,2,7,19,5,4,,0.0,,2,4,0,1,1,1,0,1,50,adult
202000024010,15,12,2020,0 days 16:10:00,1,94,94041,2,2,1,3,VICTOR HUGO (R),"48,8214100","2,3903300",1,4,1,1956.0,0,0,0,-1,B01,1,0,2,1,1,5,3,150,0.0,,2,2,0,1,1,1,0,1,50,child
202000024010,15,12,2020,0 days 16:10:00,1,94,94041,2,2,1,3,VICTOR HUGO (R),"48,8214100","2,3903300",1,1,1,1981.0,1,1,0,-1,B01,1,0,2,1,1,5,3,150,0.0,,2,2,0,1,1,1,0,1,50,adult
202000024017,17,12,2020,0 days 12:30:00,1,93,93005,2,6,2,3,LEFEVRE (BOULEVARD),"48,9388540","2,4890616",1,1,2,1958.0,0,1,0,-1,A01,2,0,2,0,0,0,4,,0.0,,2,2,0,1,2,2,0,1,50,child
202000024017,17,12,2020,0 days 12:30:00,1,93,93005,2,6,2,3,LEFEVRE (BOULEVARD),"48,9388540","2,4890616",1,4,2,2002.0,0,8,0,-1,A01,2,0,2,0,0,0,4,,0.0,,2,2,0,1,2,2,0,1,50,adult
202000024086,18,4,2020,0 days 11:30:00,1,972,97213,2,9,1,1,ROUTE DEPARTEMENTALE 14,"14,6227000"," -61,0170000",1,1,2,1960.0,9,1,-1,-1,Y01,2,0,2,1,1,6,4,ROUTE DEPARTEMENTALE 14,0.0,,2,2,0,3,1,1,0,1,30,child
202000024086,18,4,2020,0 days 11:30:00,1,972,97213,2,9,1,1,ROUTE DEPARTEMENTALE 14,"14,6227000"," -61,0170000",1,4,1,2003.0,5,8,0,-1,Y01,2,0,2,1,1,6,4,ROUTE DEPARTEMENTALE 14,0.0,,2,2,0,3,1,1,0,1,30,adult
202000024168,17,4,2020,0 days 11:50:00,1,94,94041,2,1,1,3,MOLIERE (R),"48,8130600","2,3962200",1,3,2,1969.0,0,2,0,-1,B01,1,1,0,1,1,0,4,MOLIERE (R),0.0,,2,2,0,1,1,1,0,1,50,child
202000024168,17,4,2020,0 days 11:50:00,1,94,94041,2,1,1,3,MOLIERE (R),"48,8130600","2,3962200",1,1,1,1996.0,0,1,0,-1,B01,1,1,0,1,1,0,4,MOLIERE (R),0.0,,2,2,0,1,1,1,0,1,50,adult
202000024176,17,4,2020,0 days 14:50:00,1,79,79083,2,1,1,1,1 Rue Hippolyte Hairaud,"46,1108160"," -0,0682700",1,3,2,1952.0,5,0,-1,-1,A01,2,0,2,1,13,5,3,105,-1.0,,2,2,0,4,2,1,0,1,30,child
202000024176,17,4,2020,0 days 14:50:00,1,79,79083,2,1,1,1,1 Rue Hippolyte Hairaud,"46,1108160"," -0,0682700",1,1,1,1989.0,3,1,-1,-1,A01,2,0,2,1,13,5,3,105,-1.0,,2,2,0,4,2,1,0,1,30,adult
202000024193,15,4,2020,0 days 16:53:00,1,76,76575,2,3,1,3,VAL L'ABBE. RUE DU,"49,3812200","1,1001400",1,1,1,1958.0,0,1,0,-1,B01,1,0,2,2,0,5,3,18,0.0,,-1,2,0,1,1,1,-1,1,50,child
202000024193,15,4,2020,0 days 16:53:00,1,76,76575,2,3,1,3,VAL L'ABBE. RUE DU,"49,3812200","1,1001400",1,4,2,1986.0,0,2,0,-1,B01,1,0,2,2,0,5,3,18,0.0,,-1,2,0,1,1,1,-1,1,50,adult
202000024209,16,4,2020,0 days 19:10:00,1,94,94075,2,1,1,2,MANDRES (R DE),"48,7153860","2,5372570",1,4,1,1959.0,5,2,0,-1,A01,2,0,2,1,1,5,3,253,0.0,,-1,2,0,2,1,1,0,1,50,child
202000024209,16,4,2020,0 days 19:10:00,1,94,94075,2,1,1,2,MANDRES (R DE),"48,7153860","2,5372570",1,1,2,1984.0,5,1,0,-1,A01,2,0,2,1,1,5,3,253,0.0,,-1,2,0,2,1,1,0,1,50,adult
202000024228,29,1,2020,0 days 09:25:00,1,14,14258,2,3,1,-1,Route de Caen,"48,8982070"," -0,2001520",1,1,1,1935.0,5,1,-1,-1,B01,2,0,2,7,19,5,3,658,-1.0,,2,2,0,2,1,1,9,1,50,child
202000024228,29,1,2020,0 days 09:25:00,1,14,14258,2,3,1,-1,Route de Caen,"48,8982070"," -0,2001520",1,3,1,2001.0,1,0,-1,-1,B01,2,0,2,7,19,5,3,658,-1.0,,2,2,0,2,1,1,9,1,50,adult
202000024231,15,4,2020,0 days 09:05:00,1,69,69259,2,9,1,3,EMILE ZOLA                          (R ),"45,7028300","4,8864500",1,4,1,1935.0,0,8,0,-1,B01,0,0,2,7,1,5,4,EMILE ZOLA                          (R ),0.0,,2,2,0,1,1,1,0,1,50,child
202000024231,15,4,2020,0 days 09:05:00,1,69,69259,2,9,1,3,EMILE ZOLA                          (R ),"45,7028300","4,8864500",1,1,1,1980.0,0,8,0,-1,B01,0,0,2,7,1,5,4,EMILE ZOLA                          (R ),0.0,,2,2,0,1,1,1,0,1,50,adult
202000024294,18,1,2020,0 days 09:30:00,1,69,69259,2,1,1,3,JEAN MACE                           (R ),"45,6984011","4,8844909",1,1,1,1970.0,0,8,0,-1,B01,3,0,2,1,17,0,4,JEAN MACE                           (R ),0.0,,2,2,0,1,1,1,0,1,50,child
202000024294,18,1,2020,0 days 09:30:00,1,69,69259,2,1,1,3,JEAN MACE                           (R ),"45,6984011","4,8844909",1,4,1,2000.0,0,8,0,-1,B01,3,0,2,1,17,0,4,JEAN MACE                           (R ),0.0,,2,2,0,1,1,1,0,1,50,adult
202000024335,18,1,2020,0 days 19:30:00,5,75,75120,2,3,1,3,BOULEVARD DE BELLEVILLE,"48,8695724","2,3799790",1,1,1,1946.0,5,1,0,-1,B01,1,0,2,4,1,5,4,,0.0,,3,2,1,1,1,1,-1,5,50,child
202000024335,18,1,2020,0 days 19:30:00,5,75,75120,2,3,1,3,BOULEVARD DE BELLEVILLE,"48,8695724","2,3799790",1,4,1,1986.0,5,8,2,-1,B01,1,0,2,4,1,5,4,,0.0,,3,2,1,1,1,1,-1,5,50,adult
202000024460,9,7,2020,0 days 16:15:00,1,75,75114,2,2,1,3,RUE MONTBRUN,"48,8288870","2,3300630",1,1,1,1968.0,5,1,0,-1,B01,0,0,2,7,16,5,4,,0.0,,2,2,0,1,1,1,0,1,30,child
202000024460,9,7,2020,0 days 16:15:00,1,75,75114,2,2,1,3,RUE MONTBRUN,"48,8288870","2,3300630",1,4,2,1994.0,1,2,0,-1,B01,0,0,2,7,16,5,4,,0.0,,2,2,0,1,1,1,0,1,30,adult
202000024464,9,7,2020,0 days 07:22:00,1,75,75111,2,2,7,3,BOULEVARD VOLTAIRE,"48,8546850","2,3853300",1,4,2,1958.0,1,2,0,-1,B01,2,0,2,8,1,5,4,,0.0,,2,3,1,1,1,1,-1,5,50,child
202000024464,9,7,2020,0 days 07:22:00,1,75,75111,2,2,7,3,BOULEVARD VOLTAIRE,"48,8546850","2,3853300",1,1,2,1992.0,1,1,0,-1,B01,2,0,2,8,1,5,4,,0.0,,2,3,1,1,1,1,-1,5,50,adult
202000024467,9,7,2020,0 days 10:15:00,1,75,75110,2,1,1,3,BOULEVARD DE LA VILLETTE,"48,8792070","2,3700960",1,1,1,1955.0,4,1,0,-1,B01,2,0,2,6,1,5,4,,0.0,,3,2,1,1,1,1,-1,5,50,child
202000024467,9,7,2020,0 days 10:15:00,1,75,75110,2,1,1,3,BOULEVARD DE LA VILLETTE,"48,8792070","2,3700960",1,4,2,1986.0,4,2,0,-1,B01,2,0,2,6,1,5,4,,0.0,,3,2,1,1,1,1,-1,5,50,adult
202000024489,3,3,2020,0 days 16:40:00,1,92,92044,2,1,1,3,RIVAY(RUE)97A107 ET 96A108,"48,9003817","2,2847378",1,1,1,1963.0,0,1,0,-1,B01,2,0,2,8,1,5,4,RIVAY (RUE) ,0.0,,1,1,0,1,1,1,0,1,50,child
202000024489,3,3,2020,0 days 16:40:00,1,92,92044,2,1,1,3,RIVAY(RUE)97A107 ET 96A108,"48,9003817","2,2847378",1,4,1,2010.0,2,2,0,-1,B01,2,0,2,8,1,5,4,RIVAY (RUE) ,0.0,,1,1,0,1,1,1,0,1,50,adult
202000024495,9,7,2020,0 days 19:20:00,1,26,26031,1,1,1,3,1175 Route de Puygiron,"44,5477110","4,8468800",1,1,1,1962.0,0,1,-1,-1,A01,1,0,2,8,19,5,3,1175 route de Puygiron,-1.0,,2,2,0,1,1,1,0,1,80,child
202000024495,9,7,2020,0 days 19:20:00,1,26,26031,1,1,1,3,1175 Route de Puygiron,"44,5477110","4,8468800",1,3,1,1980.0,1,0,-1,-1,A01,1,0,2,8,19,5,3,1175 route de Puygiron,-1.0,,2,2,0,1,1,1,0,1,80,adult
202000024495,9,7,2020,0 days 19:20:00,1,26,26031,1,1,1,3,1175 Route de Puygiron,"44,5477110","4,8468800",2,1,1,2003.0,9,1,-1,-1,A01,1,0,2,8,19,5,3,1175 route de Puygiron,-1.0,,2,2,0,1,1,1,0,1,80,adult
202000024495,9,7,2020,0 days 19:20:00,1,26,26031,1,1,1,3,1175 Route de Puygiron,"44,5477110","4,8468800",2,1,2,2004.0,9,1,-1,-1,A01,1,0,2,8,19,5,3,1175 route de Puygiron,-1.0,,2,2,0,1,1,1,0,1,80,adult
202000024495,9,7,2020,0 days 19:20:00,1,26,26031,1,1,1,3,1175 Route de Puygiron,"44,5477110","4,8468800",2,1,1,2007.0,9,1,-1,-1,A01,1,0,2,8,19,5,3,1175 route de Puygiron,-1.0,,2,2,0,1,1,1,0,1,80,adult
202000024547,10,7,2020,0 days 12:50:00,1,55,55170,2,1,1,3,57 Rue du Cygne,"49,3626130","5,3463400",1,1,1,1955.0,5,1,-1,-1,B01,2,0,2,1,1,5,3,102,-1.0,,2,2,0,1,1,1,0,1,50,child
202000024547,10,7,2020,0 days 12:50:00,1,55,55170,2,1,1,3,57 Rue du Cygne,"49,3626130","5,3463400",1,3,2,2003.0,5,0,-1,-1,B01,2,0,2,1,1,5,3,102,-1.0,,2,2,0,1,1,1,0,1,50,adult
202000024588,8,7,2020,0 days 18:30:00,1,69,69142,2,1,1,6,PIERRE SEMARD                       (QU),"45,7260300","4,8165700",3,4,1,1947.0,5,0,-1,-1,A01,1,0,1,1,1,5,3,315                      (QU),0.0,,2,2,1,1,1,1,0,1,50,child
202000024588,8,7,2020,0 days 18:30:00,1,69,69142,2,1,1,6,PIERRE SEMARD                       (QU),"45,7260300","4,8165700",1,1,1,1993.0,1,8,0,-1,A01,1,0,1,1,1,5,3,315                      (QU),0.0,,2,2,1,1,1,1,0,1,50,adult
202000024639,20,2,2020,0 days 10:30:00,1,43,43110,1,1,1,3,Route d'Auzon,"45,3225520","3,4101820",1,3,1,1942.0,5,2,-1,-1,B01,2,15,2,8,2,5,3,16,0.0,D,2,2,0,1,1,1,0,1,80,child
202000024639,20,2,2020,0 days 10:30:00,1,43,43110,1,1,1,3,Route d'Auzon,"45,3225520","3,4101820",1,1,1,2002.0,4,8,-1,-1,B01,2,15,2,8,2,5,3,16,0.0,D,2,2,0,1,1,1,0,1,80,adult
202000024768,10,2,2020,0 days 12:25:00,1,67,67447,2,3,6,-1,PIERRE MENDES FRANCE (AVENUE),"48,6090450","7,7643660",1,1,1,1968.0,5,2,0,-1,B01,2,0,2,0,0,5,4,,0.0,,1,3,1,1,1,1,-1,5,50,child
202000024768,10,2,2020,0 days 12:25:00,1,67,67447,2,3,6,-1,PIERRE MENDES FRANCE (AVENUE),"48,6090450","7,7643660",2,4,1,2002.0,0,8,0,-1,B01,2,0,2,0,0,5,4,,0.0,,1,3,1,1,1,1,-1,5,50,adult
202000024786,14,2,2020,0 days 18:18:00,1,63,63014,2,2,1,-1,NOELLET (AVENUE JEAN),"45,7522800","3,1079300",1,1,1,1957.0,0,1,0,-1,A01,0,0,2,1,1,5,7,805,0.0,,2,2,0,1,1,1,0,1,50,child
202000024786,14,2,2020,0 days 18:18:00,1,63,63014,2,2,1,-1,NOELLET (AVENUE JEAN),"45,7522800","3,1079300",1,3,2,2005.0,0,8,0,-1,A01,0,0,2,1,1,5,7,805,0.0,,2,2,0,1,1,1,0,1,50,adult
202000024819,9,9,2020,0 days 14:30:00,1,53,53144,1,3,1,1,Rue des Tuileries,"48,3111260"," -0,4984430",1,1,1,1964.0,1,1,-1,-1,A01,3,0,2,1,15,5,9,,0.0,,-1,2,0,2,1,1,0,1,80,child
202000024819,9,9,2020,0 days 14:30:00,1,53,53144,1,3,1,1,Rue des Tuileries,"48,3111260"," -0,4984430",1,3,1,2008.0,5,0,-1,-1,A01,3,0,2,1,15,5,9,,0.0,,-1,2,0,2,1,1,0,1,80,adult
202000024840,9,9,2020,0 days 07:10:00,2,88,88388,1,1,7,5,Route de Bains,"48,1369240","6,3899980",1,1,1,1965.0,1,1,-1,-1,B01,1,0,2,8,1,5,3,51,0.0,,2,2,0,1,2,1,0,1,80,child
202000024840,9,9,2020,0 days 07:10:00,2,88,88388,1,1,7,5,Route de Bains,"48,1369240","6,3899980",1,3,1,1974.0,5,2,6,9,B01,1,0,2,8,1,5,3,51,0.0,,2,2,0,1,2,1,0,1,80,adult
202000024840,9,9,2020,0 days 07:10:00,2,88,88388,1,1,7,5,Route de Bains,"48,1369240","6,3899980",1,4,1,1998.0,1,2,6,9,B01,1,0,2,8,1,5,3,51,0.0,,2,2,0,1,2,1,0,1,80,adult
202000024911,5,9,2020,0 days 09:55:00,1,50,50602,2,2,1,3,NORTHEIM (AVENUE DE),"49,6440000"," -1,5811300",1,4,2,1942.0,0,2,6,-1,A01,0,0,2,1,19,5,4,NORTHEIM (AVENUE DE),0.0,,2,2,0,1,1,1,5,1,50,child
202000024911,5,9,2020,0 days 09:55:00,1,50,50602,2,2,1,3,NORTHEIM (AVENUE DE),"49,6440000"," -1,5811300",1,1,1,2003.0,0,2,6,-1,A01,0,0,2,1,19,5,4,NORTHEIM (AVENUE DE),0.0,,2,2,0,1,1,1,5,1,50,adult
202000024920,7,9,2020,0 days 08:17:00,1,37,37261,2,1,1,3,JEMMAPES (RUE),"47,4182324","0,6837280",1,1,1,1963.0,1,1,0,-1,A01,3,0,4,2,19,5,4,,0.0,,2,3,2,1,1,1,4,6,30,child
202000024920,7,9,2020,0 days 08:17:00,1,37,37261,2,1,1,3,JEMMAPES (RUE),"47,4182324","0,6837280",1,4,2,1999.0,2,8,0,-1,A01,3,0,4,2,19,5,4,,0.0,,2,3,2,1,1,1,4,6,30,adult
202000024921,7,9,2020,0 days 18:40:00,1,35,35238,2,3,1,1,LORIENT (DE),"48,1086500"," -1,6991700",1,4,2,1961.0,5,2,0,-1,B01,2,0,2,1,1,5,4,CARRIERE (RUE DE LA),0.0,,1,1,1,2,1,1,0,1,30,child
202000024921,7,9,2020,0 days 18:40:00,1,35,35238,2,3,1,1,LORIENT (DE),"48,1086500"," -1,6991700",1,1,1,1984.0,2,1,0,-1,B01,2,0,2,1,1,5,4,CARRIERE (RUE DE LA),0.0,,1,1,1,2,1,1,0,1,30,adult
202000024927,5,9,2020,0 days 15:00:00,1,31,31555,2,1,1,3,AV ETIENNE BILLIERES,"43,5966100","1,4241500",1,3,2,1956.0,0,8,0,-1,B01,0,0,2,1,1,5,4,AV ETIENNE BILLIERES,0.0,,2,3,1,1,1,1,0,1,50,child
202000024927,5,9,2020,0 days 15:00:00,1,31,31555,2,1,1,3,AV ETIENNE BILLIERES,"43,5966100","1,4241500",1,1,1,1986.0,0,1,0,-1,B01,0,0,2,1,1,5,4,AV ETIENNE BILLIERES,0.0,,2,3,1,1,1,1,0,1,50,adult
202000024930,7,9,2020,0 days 13:40:00,1,30,30189,1,1,1,2,POULX (ROUTE DE),"43,8678300","4,4057500",1,1,2,1951.0,5,1,0,-1,B01,2,0,2,1,1,5,3,127,0.0,,2,2,0,2,2,1,0,1,50,child
202000024930,7,9,2020,0 days 13:40:00,1,30,30189,1,1,1,2,POULX (ROUTE DE),"43,8678300","4,4057500",1,4,1,1996.0,5,2,0,-1,B01,2,0,2,1,1,5,3,127,0.0,,2,2,0,2,2,1,0,1,50,adult
202000024933,7,9,2020,0 days 17:00:00,1,27,27375,2,3,1,1,PACY (ROUTE DE),"49,2009600","1,1857900",1,4,2,1965.0,2,1,4,-1,B01,1,0,2,0,0,5,3,PACY (ROUTE DE),0.0,,2,2,0,1,1,1,0,1,50,child
202000024933,7,9,2020,0 days 17:00:00,1,27,27375,2,3,1,1,PACY (ROUTE DE),"49,2009600","1,1857900",1,3,1,2002.0,5,2,8,-1,B01,1,0,2,0,0,5,3,PACY (ROUTE DE),0.0,,2,2,0,1,1,1,0,1,50,adult
202000024933,7,9,2020,0 days 17:00:00,1,27,27375,2,3,1,1,PACY (ROUTE DE),"49,2009600","1,1857900",2,1,1,2007.0,2,1,4,-1,B01,1,0,2,0,0,5,3,PACY (ROUTE DE),0.0,,2,2,0,1,1,1,0,1,50,adult
202000024944,29,8,2020,0 days 23:45:00,5,11,11262,2,3,1,3,FABRE (RUE D'EGLANTINE),"43,1808100","3,0099000",1,1,1,1938.0,5,8,0,-1,B01,2,0,2,3,1,5,4,FABRE (RUE D'EGLANTINE),0.0,,1,1,0,1,1,1,0,1,30,child
202000024944,29,8,2020,0 days 23:45:00,5,11,11262,2,3,1,3,FABRE (RUE D'EGLANTINE),"43,1808100","3,0099000",1,4,2,1977.0,1,8,8,-1,B01,2,0,2,3,1,5,4,FABRE (RUE D'EGLANTINE),0.0,,1,1,0,1,1,1,0,1,30,adult
202000024955,7,9,2020,0 days 18:30:00,1,75,75118,2,3,8,6,BOULEVARD DE CLICHY,"48,8826420","2,3369070",3,4,2,1931.0,5,0,-1,-1,A01,1,0,1,1,1,5,4,,0.0,,1,3,1,1,1,1,-1,5,50,child
202000024955,7,9,2020,0 days 18:30:00,1,75,75118,2,3,8,6,BOULEVARD DE CLICHY,"48,8826420","2,3369070",1,1,2,1986.0,1,2,0,-1,A01,1,0,1,1,1,5,4,,0.0,,1,3,1,1,1,1,-1,5,50,adult
202000024956,7,9,2020,0 days 17:15:00,1,75,75118,2,1,1,-1,RUE LEIBNIZ,"48,8958060","2,3294090",1,4,1,1964.0,1,2,0,-1,B01,1,0,2,3,18,5,4,,0.0,,1,1,0,1,1,1,0,1,50,child
202000024956,7,9,2020,0 days 17:15:00,1,75,75118,2,1,1,-1,RUE LEIBNIZ,"48,8958060","2,3294090",1,1,1,1998.0,9,1,0,-1,B01,1,0,2,3,18,5,4,,0.0,,1,1,0,1,1,1,0,1,50,adult
202000024956,7,9,2020,0 days 17:15:00,1,75,75118,2,1,1,-1,RUE LEIBNIZ,"48,8958060","2,3294090",2,1,1,2000.0,9,1,0,-1,B01,1,0,2,3,18,5,4,,0.0,,1,1,0,1,1,1,0,1,50,adult
202000024966,7,9,2020,0 days 19:20:00,1,75,75102,2,3,1,3,BOULEVARD POISSONNIERE,"48,8708650","2,3467230",1,1,1,1963.0,5,1,0,-1,B01,2,0,2,0,1,5,4,,0.0,,2,2,0,1,1,1,0,1,50,child
202000024966,7,9,2020,0 days 19:20:00,1,75,75102,2,3,1,3,BOULEVARD POISSONNIERE,"48,8708650","2,3467230",1,4,1,1990.0,1,8,0,-1,B01,2,0,2,0,1,5,4,,0.0,,2,2,0,1,1,1,0,1,50,adult
202000024971,7,9,2020,0 days 18:00:00,1,94,94018,2,1,1,3,MARIUS DELCHER (R),"48,8284700","2,3993700",1,4,1,1940.0,5,8,0,-1,B01,1,0,2,3,16,5,4,MARIUS DELCHER (R),0.0,,1,1,0,1,3,1,0,1,30,child
202000024971,7,9,2020,0 days 18:00:00,1,94,94018,2,1,1,3,MARIUS DELCHER (R),"48,8284700","2,3993700",1,1,1,1966.0,5,1,8,-1,B01,1,0,2,3,16,5,4,MARIUS DELCHER (R),0.0,,1,1,0,1,3,1,0,1,30,adult
202000025022,8,8,2020,0 days 10:15:00,1,71,71178,2,1,1,6,Grande Rue,"46,3608140","4,4822849",3,3,2,1941.0,3,0,-1,-1,A01,2,0,1,1,1,5,3,41,-1.0,,2,2,0,1,1,1,0,1,50,child
